certificate_id,student_id,certificate_type,course_id,track_id,date_issued
79660,284487,1,22,\N,2022-09-06
79661,288884,1,7,\N,2022-09-06
79662,286799,1,37,\N,2022-09-06
79663,286826,1,23,\N,2022-09-06
79665,285411,1,35,\N,2022-09-06
79666,277084,1,13,\N,2022-09-06
79668,277953,1,21,\N,2022-09-06
79670,285406,1,23,\N,2022-09-06
79671,277953,1,13,\N,2022-09-06
79673,279228,1,21,\N,2022-09-06
79677,282273,1,35,\N,2022-09-06
79678,277609,1,20,\N,2022-09-06
79683,277609,1,35,\N,2022-09-07
79686,278881,1,22,\N,2022-09-07
79688,289177,1,42,\N,2022-09-07
79690,260465,1,32,\N,2022-09-07
79691,287330,1,42,\N,2022-09-07
79693,275286,1,20,\N,2022-09-07
79695,287526,1,21,\N,2022-09-07
79697,275277,1,16,\N,2022-09-07
79700,287526,1,7,\N,2022-09-07
79701,282706,1,23,\N,2022-09-07
79702,282575,1,21,\N,2022-09-07
79704,286418,1,21,\N,2022-09-07
79708,289270,1,35,\N,2022-09-07
79710,289270,1,20,\N,2022-09-07
79713,289260,1,7,\N,2022-09-08
79715,278995,1,7,\N,2022-09-08
79716,277864,1,16,\N,2022-09-08
79719,263825,1,23,\N,2022-09-08
79720,260754,1,11,\N,2022-09-08
79722,287143,1,14,\N,2022-09-08
79724,271991,1,37,\N,2022-09-08
79725,275637,1,14,\N,2022-09-08
79736,275286,1,22,\N,2022-09-09
79737,269570,1,23,\N,2022-09-09
79738,284141,1,7,\N,2022-09-09
79741,285406,1,21,\N,2022-09-09
79742,260754,1,44,\N,2022-09-09
79743,285411,1,14,\N,2022-09-09
79744,269570,1,13,\N,2022-09-09
79745,282560,1,24,\N,2022-09-09
79747,274825,1,20,\N,2022-09-09
79749,276439,1,11,\N,2022-09-09
79750,289177,1,23,\N,2022-09-09
79752,285406,1,35,\N,2022-09-09
79753,285411,1,21,\N,2022-09-10
79755,281753,1,11,\N,2022-09-10
79756,281753,1,35,\N,2022-09-10
79757,277864,1,22,\N,2022-09-10
79759,262569,1,35,\N,2022-09-10
79760,283696,1,24,\N,2022-09-10
79761,288269,1,46,\N,2022-09-10
79763,284482,1,23,\N,2022-09-10
79764,267064,1,55,\N,2022-09-10
79765,289798,1,7,\N,2022-09-10
79768,287632,1,21,\N,2022-09-11
79769,289802,1,7,\N,2022-09-11
79773,284180,1,24,\N,2022-09-11
79778,267064,1,52,\N,2022-09-11
79781,287214,1,11,\N,2022-09-12
79783,263825,1,13,\N,2022-09-12
79786,282706,1,13,\N,2022-09-12
79787,277609,1,11,\N,2022-09-12
79788,265337,1,11,\N,2022-09-12
79789,277609,1,7,\N,2022-09-12
79791,287330,1,11,\N,2022-09-12
79793,259860,1,13,\N,2022-09-12
79794,259860,1,11,\N,2022-09-12
79796,288315,1,23,\N,2022-09-12
79797,283745,1,46,\N,2022-09-12
79800,274825,1,7,\N,2022-09-12
79803,284482,1,13,\N,2022-09-13
79808,282937,1,14,\N,2022-09-13
79813,280613,1,16,\N,2022-09-13
79814,289798,1,42,\N,2022-09-13
79815,282591,1,23,\N,2022-09-13
79816,276439,1,2,\N,2022-09-13
79817,289036,1,42,\N,2022-09-13
79818,274552,1,21,\N,2022-09-13
79820,263825,1,39,\N,2022-09-13
79824,284492,1,7,\N,2022-09-14
79825,290650,1,2,\N,2022-09-14
79826,290650,1,2,\N,2022-09-14
79827,288003,1,7,\N,2022-09-14
79828,278851,1,7,\N,2022-09-14
79829,278851,1,7,\N,2022-09-14
79830,278851,1,7,\N,2022-09-14
79834,271664,1,5,\N,2022-09-14
79835,277353,1,35,\N,2022-09-14
79837,268926,1,45,\N,2022-09-14
79838,280372,1,35,\N,2022-09-14
79839,280613,1,30,\N,2022-09-14
79841,278789,1,23,\N,2022-09-14
79842,289798,1,46,\N,2022-09-14
79845,267064,1,56,\N,2022-09-14
79846,289177,1,21,\N,2022-09-14
79847,264146,1,16,\N,2022-09-15
79848,272965,1,16,\N,2022-09-15
79849,274781,1,21,\N,2022-09-15
79850,274781,1,14,\N,2022-09-15
79852,282591,1,13,\N,2022-09-15
79855,290777,1,2,\N,2022-09-15
79856,290777,1,13,\N,2022-09-15
79857,290777,1,11,\N,2022-09-15
79858,290777,1,5,\N,2022-09-15
79865,290777,1,14,\N,2022-09-15
79872,290777,1,21,\N,2022-09-15
79873,290777,1,23,\N,2022-09-15
79874,290777,1,3,\N,2022-09-15
79875,290777,1,7,\N,2022-09-15
79876,290777,1,35,\N,2022-09-15
79877,265337,1,21,\N,2022-09-15
79878,290777,2,\N,2,2022-09-15
79879,282010,1,7,\N,2022-09-15
79880,287330,1,23,\N,2022-09-15
79881,280613,1,45,\N,2022-09-15
79882,277084,1,4,\N,2022-09-15
79883,290487,1,7,\N,2022-09-15
79885,282706,1,39,\N,2022-09-15
79892,285352,1,21,\N,2022-09-16
79893,263825,1,2,\N,2022-09-16
79898,287334,1,23,\N,2022-09-16
79900,280613,1,11,\N,2022-09-16
79902,286418,1,14,\N,2022-09-16
79904,288793,1,23,\N,2022-09-16
79905,288345,1,22,\N,2022-09-16
79906,275276,1,21,\N,2022-09-16
79908,289798,1,23,\N,2022-09-16
79909,288884,1,23,\N,2022-09-16
79910,279404,1,29,\N,2022-09-16
79912,280121,1,21,\N,2022-09-16
79920,282408,1,46,\N,2022-09-17
79926,261417,1,23,\N,2022-09-17
79928,277353,1,46,\N,2022-09-17
79929,285406,1,14,\N,2022-09-17
79932,271903,1,23,\N,2022-09-18
79935,264146,1,24,\N,2022-09-18
79937,280613,1,44,\N,2022-09-18
79938,284266,1,35,\N,2022-09-18
79939,282542,1,39,\N,2022-09-18
79941,277322,1,2,\N,2022-09-18
79942,284556,1,42,\N,2022-09-18
79943,282542,1,30,\N,2022-09-18
79944,282977,1,45,\N,2022-09-18
79948,289910,1,7,\N,2022-09-18
79951,278764,1,14,\N,2022-09-18
79953,287473,1,7,\N,2022-09-18
79954,288345,1,30,\N,2022-09-18
79956,260813,1,35,\N,2022-09-18
79958,282430,1,14,\N,2022-09-18
79964,268825,1,35,\N,2022-09-19
79969,284438,1,39,\N,2022-09-19
79970,291165,1,20,\N,2022-09-19
79973,283406,1,46,\N,2022-09-19
79977,271903,1,7,\N,2022-09-19
79978,282462,1,23,\N,2022-09-19
79984,276439,1,3,\N,2022-09-19
79986,288809,1,21,\N,2022-09-20
79987,274781,1,3,\N,2022-09-20
79988,264146,1,26,\N,2022-09-20
79989,282839,1,42,\N,2022-09-20
79992,269314,1,14,\N,2022-09-20
79994,290650,1,13,\N,2022-09-20
79995,290650,1,20,\N,2022-09-20
79996,288345,1,7,\N,2022-09-20
79997,290650,1,26,\N,2022-09-20
79998,288345,1,20,\N,2022-09-20
79999,290650,1,23,\N,2022-09-20
80000,290650,1,46,\N,2022-09-20
80001,290650,1,7,\N,2022-09-20
80002,290650,1,42,\N,2022-09-20
80003,290650,1,39,\N,2022-09-20
80004,290650,1,21,\N,2022-09-20
80009,274050,1,32,\N,2022-09-20
80011,288345,1,21,\N,2022-09-20
80019,288579,1,23,\N,2022-09-20
80020,287373,1,21,\N,2022-09-20
80021,288284,1,7,\N,2022-09-20
80022,271925,1,23,\N,2022-09-20
80024,278875,1,28,\N,2022-09-20
80026,265337,1,24,\N,2022-09-20
80027,291452,1,23,\N,2022-09-21
80028,279482,1,59,\N,2022-09-21
80030,287737,1,7,\N,2022-09-21
80032,289805,1,7,\N,2022-09-21
80035,260754,1,55,\N,2022-09-21
80037,260465,2,\N,1,2022-09-21
80039,291452,1,13,\N,2022-09-21
80043,288579,1,13,\N,2022-09-21
80044,274552,1,7,\N,2022-09-21
80046,280379,1,42,\N,2022-09-21
80047,285411,1,11,\N,2022-09-21
80049,282462,1,13,\N,2022-09-21
80050,260813,1,11,\N,2022-09-21
80052,274498,1,24,\N,2022-09-21
80053,273630,1,7,\N,2022-09-21
80057,279482,1,23,\N,2022-09-22
80062,269570,1,39,\N,2022-09-22
80063,290226,1,23,\N,2022-09-22
80067,290226,1,42,\N,2022-09-22
80068,282954,1,21,\N,2022-09-22
80069,290226,1,13,\N,2022-09-22
80070,288884,1,21,\N,2022-09-22
80071,290226,1,46,\N,2022-09-22
80075,286826,1,24,\N,2022-09-22
80076,286826,1,7,\N,2022-09-22
80079,290226,1,39,\N,2022-09-22
80080,264146,1,14,\N,2022-09-22
80082,288884,1,22,\N,2022-09-22
80085,280611,1,14,\N,2022-09-22
80086,276439,1,43,\N,2022-09-22
80087,278788,1,53,\N,2022-09-22
80088,278851,1,20,\N,2022-09-22
80089,278851,1,24,\N,2022-09-22
80090,275449,1,3,\N,2022-09-23
80091,274781,1,28,\N,2022-09-23
80092,291575,1,7,\N,2022-09-23
80095,284438,1,46,\N,2022-09-23
80096,288269,1,23,\N,2022-09-23
80097,278851,1,21,\N,2022-09-23
80098,260646,1,35,\N,2022-09-23
80102,284858,1,14,\N,2022-09-23
80104,271991,1,32,\N,2022-09-23
80105,289910,1,23,\N,2022-09-23
80108,276439,1,25,\N,2022-09-23
80111,279482,1,35,\N,2022-09-23
80112,274861,1,14,\N,2022-09-23
80116,289244,1,7,\N,2022-09-24
80117,272510,1,4,\N,2022-09-24
80118,260754,1,50,\N,2022-09-24
80119,285352,1,24,\N,2022-09-24
80121,260754,1,23,\N,2022-09-24
80122,260754,1,13,\N,2022-09-24
80123,278788,1,56,\N,2022-09-24
80125,282430,1,20,\N,2022-09-24
80126,272965,1,30,\N,2022-09-24
80127,281993,1,7,\N,2022-09-24
80128,291713,1,28,\N,2022-09-24
80129,284482,1,39,\N,2022-09-24
80131,289910,1,13,\N,2022-09-24
80133,275449,1,5,\N,2022-09-24
80135,276439,1,45,\N,2022-09-24
80137,276439,1,22,\N,2022-09-24
80139,263496,1,20,\N,2022-09-25
80140,277609,1,44,\N,2022-09-25
80142,277609,1,30,\N,2022-09-25
80143,277609,1,28,\N,2022-09-25
80144,288269,1,13,\N,2022-09-25
80145,291769,1,7,\N,2022-09-25
80146,264146,1,4,\N,2022-09-25
80147,282542,1,3,\N,2022-09-25
80148,282542,1,12,\N,2022-09-25
80149,264146,1,50,\N,2022-09-25
80151,289270,1,13,\N,2022-09-25
80152,271991,1,52,\N,2022-09-25
80153,289802,1,13,\N,2022-09-25
80155,270671,1,16,\N,2022-09-25
80157,276439,1,20,\N,2022-09-25
80158,280853,1,7,\N,2022-09-25
80167,291945,1,7,\N,2022-09-25
80169,290444,1,16,\N,2022-09-25
80170,276439,1,55,\N,2022-09-25
80171,279482,1,2,\N,2022-09-26
80172,276439,1,60,\N,2022-09-26
80176,268473,1,46,\N,2022-09-26
80178,291401,1,7,\N,2022-09-26
80180,288315,1,14,\N,2022-09-26
80181,285411,1,43,\N,2022-09-26
80182,285406,1,3,\N,2022-09-26
80183,270240,1,29,\N,2022-09-26
80184,275276,1,14,\N,2022-09-26
80185,274861,1,26,\N,2022-09-26
80187,291349,1,16,\N,2022-09-26
80188,291949,1,7,\N,2022-09-26
80190,281993,1,46,\N,2022-09-26
80192,276439,1,50,\N,2022-09-26
80195,267064,1,41,\N,2022-09-26
80196,287143,1,16,\N,2022-09-26
80203,274564,1,35,\N,2022-09-26
80204,283452,1,20,\N,2022-09-26
80206,280644,1,23,\N,2022-09-26
80208,291853,1,7,\N,2022-09-26
80209,286826,1,22,\N,2022-09-26
80210,287143,1,22,\N,2022-09-26
80212,274498,1,22,\N,2022-09-26
80214,282935,1,42,\N,2022-09-27
80219,279482,1,46,\N,2022-09-27
80224,291977,1,7,\N,2022-09-27
80226,285411,1,5,\N,2022-09-27
80227,265928,1,50,\N,2022-09-27
80231,291400,1,7,\N,2022-09-27
80233,271991,1,50,\N,2022-09-27
80234,260465,1,54,\N,2022-09-27
80235,291730,1,7,\N,2022-09-27
80239,291713,1,15,\N,2022-09-27
80242,285504,1,7,\N,2022-09-27
80243,271991,2,\N,1,2022-09-27
80244,291349,1,7,\N,2022-09-27
80247,291487,1,7,\N,2022-09-27
80249,291706,1,7,\N,2022-09-27
80251,290444,1,22,\N,2022-09-27
80254,284438,1,7,\N,2022-09-27
80256,278701,1,21,\N,2022-09-27
80257,268989,1,22,\N,2022-09-27
80259,265928,1,54,\N,2022-09-27
80262,278764,1,35,\N,2022-09-27
80266,270671,1,22,\N,2022-09-27
80270,279482,1,42,\N,2022-09-28
80274,285352,1,2,\N,2022-09-28
80275,283824,1,12,\N,2022-09-28
80278,286566,1,21,\N,2022-09-28
80279,286566,1,24,\N,2022-09-28
80282,268892,1,24,\N,2022-09-28
80284,271925,1,42,\N,2022-09-28
80285,289270,1,2,\N,2022-09-28
80289,291347,1,12,\N,2022-09-28
80291,292406,1,7,\N,2022-09-28
80294,261813,1,13,\N,2022-09-28
80296,270616,1,21,\N,2022-09-28
80297,269016,1,7,\N,2022-09-29
80299,260345,1,5,\N,2022-09-29
80309,275276,1,35,\N,2022-09-29
80318,291264,1,7,\N,2022-09-29
80319,289802,1,42,\N,2022-09-29
80320,266766,1,49,\N,2022-09-29
80322,285406,1,13,\N,2022-09-29
80324,285411,1,3,\N,2022-09-29
80326,289802,1,23,\N,2022-09-29
80327,282575,1,24,\N,2022-09-29
80328,282977,1,37,\N,2022-09-29
80329,281993,1,42,\N,2022-09-29
80332,282430,1,35,\N,2022-09-29
80334,285504,1,23,\N,2022-09-29
80336,277657,1,7,\N,2022-09-29
80339,267488,1,21,\N,2022-09-30
80340,278875,1,23,\N,2022-09-30
80343,288637,1,5,\N,2022-09-30
80346,290353,1,23,\N,2022-09-30
80362,285411,1,25,\N,2022-09-30
80363,284438,1,3,\N,2022-09-30
80364,290206,1,46,\N,2022-09-30
80365,269526,1,7,\N,2022-09-30
80377,288315,1,35,\N,2022-09-30
80381,265928,1,35,\N,2022-09-30
80382,285411,2,\N,2,2022-09-30
80383,290465,1,7,\N,2022-09-30
80384,282839,1,23,\N,2022-09-30
80385,285406,1,11,\N,2022-09-30
80387,291576,1,14,\N,2022-09-30
80391,291606,1,7,\N,2022-10-01
80392,265928,1,55,\N,2022-10-01
80393,263825,1,21,\N,2022-10-01
80396,261337,1,22,\N,2022-10-01
80398,285406,1,5,\N,2022-10-01
80401,289270,1,7,\N,2022-10-01
80404,292819,1,20,\N,2022-10-01
80406,277866,1,23,\N,2022-10-01
80407,275449,1,33,\N,2022-10-01
80408,268985,1,14,\N,2022-10-01
80409,288315,1,7,\N,2022-10-01
80410,286799,1,21,\N,2022-10-01
80411,276439,1,24,\N,2022-10-01
80412,268926,1,14,\N,2022-10-01
80414,279482,1,13,\N,2022-10-01
80415,292406,1,21,\N,2022-10-01
80418,286826,1,11,\N,2022-10-01
80424,284180,1,16,\N,2022-10-02
80426,292151,1,7,\N,2022-10-02
80430,288884,1,24,\N,2022-10-02
80431,284180,1,22,\N,2022-10-02
80432,292627,1,2,\N,2022-10-02
80433,291769,1,42,\N,2022-10-02
80435,291976,1,7,\N,2022-10-02
80438,289802,1,39,\N,2022-10-02
80441,271154,1,26,\N,2022-10-02
80443,261674,1,20,\N,2022-10-02
80445,292650,1,7,\N,2022-10-02
80450,292576,1,11,\N,2022-10-03
80451,284858,1,35,\N,2022-10-03
80453,292486,1,7,\N,2022-10-03
80464,287737,1,23,\N,2022-10-03
80465,291706,1,23,\N,2022-10-03
80471,292151,1,23,\N,2022-10-03
80473,288345,1,24,\N,2022-10-03
80474,288884,1,13,\N,2022-10-03
80476,279228,1,24,\N,2022-10-03
80477,276439,2,\N,3,2022-10-03
80478,282591,1,39,\N,2022-10-03
80480,279482,1,39,\N,2022-10-03
80481,288691,1,7,\N,2022-10-03
80482,291577,1,23,\N,2022-10-03
80486,282901,1,46,\N,2022-10-03
80488,259860,1,39,\N,2022-10-03
80494,282977,1,21,\N,2022-10-04
80496,289769,1,7,\N,2022-10-04
80497,266065,1,42,\N,2022-10-04
80498,280121,1,14,\N,2022-10-04
80499,291706,1,20,\N,2022-10-04
80505,288269,1,39,\N,2022-10-04
80512,283029,1,50,\N,2022-10-04
80515,265337,1,13,\N,2022-10-04
80516,275449,1,36,\N,2022-10-04
80517,292151,1,39,\N,2022-10-04
80521,292151,1,13,\N,2022-10-04
80522,292819,1,22,\N,2022-10-04
80524,280644,1,21,\N,2022-10-04
80525,291706,1,22,\N,2022-10-04
80526,284141,1,28,\N,2022-10-04
80527,263661,1,14,\N,2022-10-04
80529,262580,1,22,\N,2022-10-04
80530,269110,1,7,\N,2022-10-04
80531,260345,1,11,\N,2022-10-05
80533,292625,1,22,\N,2022-10-05
80537,290353,1,7,\N,2022-10-05
80538,282977,1,22,\N,2022-10-05
80539,283824,1,23,\N,2022-10-05
80540,292151,1,20,\N,2022-10-05
80541,291401,1,42,\N,2022-10-05
80542,280330,1,7,\N,2022-10-05
80544,293214,1,7,\N,2022-10-05
80545,265685,1,22,\N,2022-10-05
80548,292572,1,23,\N,2022-10-05
80551,272261,1,30,\N,2022-10-05
80552,263825,1,35,\N,2022-10-05
80553,263825,1,35,\N,2022-10-05
80557,288345,1,16,\N,2022-10-05
80559,292151,1,35,\N,2022-10-05
80561,261813,1,39,\N,2022-10-05
80564,291425,1,23,\N,2022-10-06
80566,279482,1,12,\N,2022-10-06
80572,286826,1,42,\N,2022-10-06
80573,265685,1,7,\N,2022-10-06
80574,290843,1,23,\N,2022-10-06
80575,282935,1,46,\N,2022-10-06
80578,285406,1,25,\N,2022-10-06
80581,281993,1,23,\N,2022-10-06
80582,270616,1,14,\N,2022-10-06
80583,284482,1,21,\N,2022-10-06
80586,293330,1,7,\N,2022-10-06
80587,292406,1,24,\N,2022-10-06
80588,269110,1,23,\N,2022-10-06
80590,292596,1,46,\N,2022-10-06
80595,285406,2,\N,2,2022-10-07
80596,260329,1,7,\N,2022-10-07
80598,287739,1,7,\N,2022-10-07
80599,280121,1,35,\N,2022-10-07
80600,274798,1,16,\N,2022-10-07
80604,293083,1,7,\N,2022-10-07
80605,268926,1,26,\N,2022-10-07
80609,286826,1,20,\N,2022-10-07
80610,288345,1,34,\N,2022-10-07
80611,292815,1,7,\N,2022-10-07
80612,293002,1,7,\N,2022-10-07
80614,281993,1,13,\N,2022-10-07
80616,291873,1,42,\N,2022-10-07
80617,288284,1,42,\N,2022-10-07
80618,286826,1,34,\N,2022-10-07
80624,283452,1,7,\N,2022-10-08
80625,282977,1,14,\N,2022-10-08
80626,292596,1,22,\N,2022-10-08
80627,278459,1,66,\N,2022-10-08
80628,278972,1,20,\N,2022-10-08
80629,277886,1,44,\N,2022-10-08
80633,292815,1,20,\N,2022-10-08
80635,280548,1,50,\N,2022-10-08
80637,292406,1,22,\N,2022-10-08
80639,267064,1,33,\N,2022-10-08
80640,278459,1,7,\N,2022-10-08
80642,277834,1,7,\N,2022-10-08
80643,259846,1,7,\N,2022-10-08
80645,280249,1,25,\N,2022-10-09
80647,292491,1,21,\N,2022-10-09
80650,277866,1,13,\N,2022-10-09
80651,277591,1,7,\N,2022-10-09
80653,293214,1,21,\N,2022-10-09
80654,293083,1,21,\N,2022-10-09
80655,264146,1,3,\N,2022-10-09
80656,270671,1,14,\N,2022-10-09
80660,278851,1,23,\N,2022-10-09
80663,286826,1,46,\N,2022-10-09
80665,278851,1,28,\N,2022-10-09
80666,292650,1,42,\N,2022-10-09
80668,278851,1,42,\N,2022-10-09
80670,278851,1,30,\N,2022-10-09
80673,283406,1,42,\N,2022-10-09
80674,273060,1,39,\N,2022-10-09
80678,291769,1,46,\N,2022-10-10
80679,291116,1,42,\N,2022-10-10
80680,291743,1,7,\N,2022-10-10
80687,284954,1,14,\N,2022-10-10
80688,284954,1,35,\N,2022-10-10
80690,290487,1,13,\N,2022-10-10
80694,280121,1,2,\N,2022-10-10
80695,275590,1,20,\N,2022-10-10
80697,278972,1,22,\N,2022-10-10
80699,275590,1,21,\N,2022-10-10
80700,292574,1,7,\N,2022-10-10
80701,261682,1,16,\N,2022-10-10
80702,291116,1,7,\N,2022-10-10
80703,280644,1,20,\N,2022-10-10
80705,293965,1,7,\N,2022-10-10
80706,261905,1,30,\N,2022-10-10
80713,292151,1,11,\N,2022-10-11
80714,291425,1,21,\N,2022-10-11
80715,266012,1,37,\N,2022-10-11
80716,290242,1,23,\N,2022-10-11
80717,267106,1,7,\N,2022-10-11
80718,284438,1,14,\N,2022-10-11
80720,261819,1,3,\N,2022-10-11
80722,274798,1,11,\N,2022-10-11
80726,261721,1,39,\N,2022-10-11
80727,293564,1,7,\N,2022-10-11
80728,272510,1,21,\N,2022-10-11
80729,272261,1,22,\N,2022-10-11
80730,293083,1,24,\N,2022-10-11
80733,282529,1,20,\N,2022-10-11
80734,270616,1,35,\N,2022-10-11
80735,288284,1,2,\N,2022-10-11
80737,292496,1,20,\N,2022-10-11
80738,288021,1,7,\N,2022-10-11
80739,282901,1,13,\N,2022-10-12
80740,281993,1,39,\N,2022-10-12
80742,292625,1,7,\N,2022-10-12
80745,290353,1,42,\N,2022-10-12
80746,281870,1,29,\N,2022-10-12
80747,293083,1,42,\N,2022-10-12
80748,267106,1,20,\N,2022-10-12
80753,269570,1,30,\N,2022-10-12
80754,293345,1,7,\N,2022-10-12
80759,275590,1,22,\N,2022-10-12
80763,294006,1,7,\N,2022-10-12
80764,291706,1,21,\N,2022-10-12
80769,286190,1,7,\N,2022-10-13
80772,294338,1,7,\N,2022-10-13
80773,289024,1,7,\N,2022-10-13
80774,293083,1,13,\N,2022-10-13
80782,292191,1,42,\N,2022-10-13
80783,291744,1,7,\N,2022-10-13
80784,281993,1,21,\N,2022-10-13
80786,283452,1,22,\N,2022-10-13
80787,292406,1,53,\N,2022-10-13
80788,291061,1,21,\N,2022-10-13
80790,282529,1,35,\N,2022-10-13
80796,292048,1,7,\N,2022-10-14
80797,260345,1,44,\N,2022-10-14
80798,280121,1,26,\N,2022-10-14
80799,287739,1,23,\N,2022-10-14
80801,294387,1,2,\N,2022-10-14
80802,294387,1,7,\N,2022-10-14
80803,294387,1,23,\N,2022-10-14
80804,294387,1,21,\N,2022-10-14
80805,294387,1,14,\N,2022-10-14
80806,294387,1,35,\N,2022-10-14
80807,294387,1,3,\N,2022-10-14
80808,294387,1,11,\N,2022-10-14
80809,294387,1,5,\N,2022-10-14
80810,294387,1,12,\N,2022-10-14
80813,293541,1,7,\N,2022-10-14
80819,293083,1,46,\N,2022-10-14
80820,260980,1,28,\N,2022-10-14
80823,273060,1,13,\N,2022-10-14
80824,275529,1,30,\N,2022-10-14
80826,292815,1,42,\N,2022-10-15
80827,291116,1,46,\N,2022-10-15
80829,285352,1,14,\N,2022-10-15
80830,282977,1,30,\N,2022-10-15
80835,291945,1,46,\N,2022-10-15
80836,293083,1,23,\N,2022-10-15
80837,278972,1,35,\N,2022-10-15
80844,290465,1,22,\N,2022-10-15
80845,291769,1,23,\N,2022-10-16
80852,287739,1,2,\N,2022-10-16
80853,291769,1,13,\N,2022-10-16
80855,285352,1,26,\N,2022-10-16
80857,284643,1,15,\N,2022-10-16
80858,292574,1,42,\N,2022-10-16
80859,293965,1,42,\N,2022-10-16
80860,287737,1,21,\N,2022-10-16
80863,289270,1,12,\N,2022-10-16
80864,292572,1,21,\N,2022-10-16
80866,291116,1,23,\N,2022-10-16
80867,292596,1,24,\N,2022-10-16
80869,291744,1,30,\N,2022-10-16
80870,275100,1,16,\N,2022-10-17
80873,277834,1,23,\N,2022-10-17
80874,277834,1,13,\N,2022-10-17
80875,277834,1,39,\N,2022-10-17
80876,289244,1,24,\N,2022-10-17
80877,284438,1,26,\N,2022-10-17
80878,294560,1,7,\N,2022-10-17
80882,288345,1,37,\N,2022-10-17
80883,293962,1,16,\N,2022-10-17
80886,289769,1,42,\N,2022-10-17
80889,284438,1,12,\N,2022-10-17
80890,293962,1,21,\N,2022-10-17
80893,283824,1,21,\N,2022-10-17
80894,288345,1,32,\N,2022-10-17
80896,291061,1,24,\N,2022-10-17
80897,282839,1,21,\N,2022-10-17
80898,291706,1,35,\N,2022-10-17
80899,294286,1,23,\N,2022-10-17
80901,293564,1,21,\N,2022-10-17
80902,287143,1,37,\N,2022-10-17
80903,261674,1,35,\N,2022-10-17
80905,268990,1,14,\N,2022-10-17
80907,271015,1,46,\N,2022-10-18
80908,295106,1,7,\N,2022-10-18
80918,289244,1,22,\N,2022-10-18
80921,289024,1,42,\N,2022-10-18
80922,295114,1,13,\N,2022-10-18
80923,294540,1,2,\N,2022-10-18
80924,294540,1,3,\N,2022-10-18
80925,294540,1,4,\N,2022-10-18
80926,294540,1,5,\N,2022-10-18
80927,294540,1,7,\N,2022-10-18
80928,293083,1,39,\N,2022-10-18
80929,294338,1,42,\N,2022-10-18
80934,291264,1,35,\N,2022-10-18
80937,291264,1,20,\N,2022-10-18
80938,285352,1,35,\N,2022-10-18
80939,283406,1,23,\N,2022-10-18
80944,284954,1,3,\N,2022-10-18
80945,295177,1,7,\N,2022-10-18
80946,295177,1,21,\N,2022-10-18
80947,293713,1,2,\N,2022-10-18
80949,264146,1,44,\N,2022-10-18
80950,281966,1,21,\N,2022-10-18
80951,288791,1,7,\N,2022-10-18
80952,295177,1,4,\N,2022-10-18
80955,295177,1,3,\N,2022-10-18
80956,295177,1,5,\N,2022-10-18
80957,295177,1,11,\N,2022-10-18
80958,295177,1,32,\N,2022-10-18
80960,295177,1,23,\N,2022-10-18
80961,295177,1,14,\N,2022-10-18
80962,295177,1,35,\N,2022-10-18
80963,295177,1,30,\N,2022-10-18
80964,274564,1,16,\N,2022-10-18
80966,278459,1,67,\N,2022-10-18
80968,291576,1,35,\N,2022-10-19
80970,288923,1,11,\N,2022-10-19
80971,292578,1,7,\N,2022-10-19
80973,289567,1,7,\N,2022-10-19
80975,261783,1,7,\N,2022-10-19
80977,294193,1,11,\N,2022-10-19
80978,280019,1,21,\N,2022-10-19
80980,293207,1,14,\N,2022-10-19
80982,291400,1,42,\N,2022-10-19
80984,294429,1,7,\N,2022-10-19
80985,295300,1,2,\N,2022-10-19
80986,295300,1,13,\N,2022-10-19
80988,295300,1,20,\N,2022-10-19
80989,295300,1,4,\N,2022-10-19
80992,277864,1,14,\N,2022-10-19
80993,295300,1,7,\N,2022-10-19
80994,294387,1,66,\N,2022-10-19
80996,264146,1,67,\N,2022-10-19
80998,294286,1,7,\N,2022-10-19
81000,264146,1,11,\N,2022-10-19
81005,282575,1,22,\N,2022-10-19
81007,295342,1,11,\N,2022-10-19
81008,292151,1,46,\N,2022-10-19
81011,295342,1,7,\N,2022-10-19
81017,293564,1,46,\N,2022-10-19
81019,294949,1,20,\N,2022-10-19
81021,278459,1,22,\N,2022-10-19
81022,283406,1,13,\N,2022-10-19
81025,278459,1,20,\N,2022-10-19
81026,291116,1,13,\N,2022-10-20
81028,294540,1,14,\N,2022-10-20
81029,294540,1,11,\N,2022-10-20
81030,294540,1,35,\N,2022-10-20
81031,294540,1,21,\N,2022-10-20
81032,289024,1,46,\N,2022-10-20
81033,294540,1,23,\N,2022-10-20
81035,261171,1,25,\N,2022-10-20
81036,294540,1,15,\N,2022-10-20
81037,261680,1,20,\N,2022-10-20
81038,261721,1,28,\N,2022-10-20
81040,295342,1,5,\N,2022-10-20
81042,295342,1,22,\N,2022-10-20
81045,261721,1,13,\N,2022-10-20
81048,261721,1,42,\N,2022-10-20
81050,261721,1,21,\N,2022-10-20
81051,261721,1,46,\N,2022-10-20
81052,279352,1,22,\N,2022-10-20
81054,261721,1,2,\N,2022-10-20
81055,261721,1,3,\N,2022-10-20
81056,261721,1,5,\N,2022-10-20
81058,295342,1,37,\N,2022-10-20
81063,260980,1,59,\N,2022-10-20
81064,294540,1,12,\N,2022-10-20
81066,295342,1,32,\N,2022-10-20
81068,287490,1,22,\N,2022-10-20
81071,294949,1,7,\N,2022-10-20
81072,264146,1,5,\N,2022-10-20
81075,287490,1,35,\N,2022-10-20
