student_id,course_id,minutes_watched,date_watched
287637,2,0.13,2022-08-28
268883,2,0.35,2022-08-29
271154,2,6.7,2022-08-29
271154,2,14.18,2022-08-30
275126,2,0.18,2022-08-30
288637,2,0.33,2022-08-30
288797,2,26.53,2022-08-30
288505,2,33.97,2022-08-31
280613,2,26.05,2022-08-31
267064,2,30.22,2022-08-31
288505,2,36.68,2022-09-01
265056,2,24.2,2022-09-01
280613,2,33.75,2022-09-01
263309,2,27.88,2022-09-01
275126,2,33.33,2022-09-01
271154,2,37.73,2022-09-01
262643,2,25.03,2022-09-01
265056,2,3.93,2022-09-02
262643,2,41.1,2022-09-02
289187,2,0.55,2022-09-02
271154,2,4.47,2022-09-02
287718,2,41.7,2022-09-02
280613,2,45.27,2022-09-03
271154,2,46.02,2022-09-03
289019,2,1.62,2022-09-03
261682,2,1.1,2022-09-03
261019,2,115.47,2022-09-04
262784,2,3.9,2022-09-04
289436,2,0.72,2022-09-04
289019,2,40.27,2022-09-05
288140,2,12.98,2022-09-05
289270,2,2,2022-09-05
289436,2,36.25,2022-09-05
289620,2,1.48,2022-09-06
263309,2,9.97,2022-09-06
281107,2,11.87,2022-09-06
289538,2,35.82,2022-09-06
289653,2,1.43,2022-09-06
289019,2,20.43,2022-09-06
268883,2,0.05,2022-09-06
289689,2,30.23,2022-09-07
287721,2,7.07,2022-09-07
289019,2,15.78,2022-09-07
289019,2,32.75,2022-09-08
289892,2,6.12,2022-09-08
289919,2,4.97,2022-09-08
289927,2,17.73,2022-09-08
289993,2,0.05,2022-09-09
289019,2,19.18,2022-09-09
276909,2,10.52,2022-09-09
276439,2,18.9,2022-09-09
290142,2,0.7,2022-09-10
288865,2,0.55,2022-09-10
282591,2,0.15,2022-09-10
269041,2,1.22,2022-09-10
290262,2,14.62,2022-09-11
277395,2,2.85,2022-09-11
289015,2,0.05,2022-09-11
263783,2,7,2022-09-12
287306,2,0.2,2022-09-12
278642,2,67.18,2022-09-12
289019,2,25.03,2022-09-12
276439,2,42.27,2022-09-12
276439,2,84.8,2022-09-13
278642,2,56.7,2022-09-13
289019,2,22.37,2022-09-13
263825,2,30.28,2022-09-14
290654,2,0.42,2022-09-14
290659,2,0.35,2022-09-14
289019,2,13.58,2022-09-14
271745,2,0.08,2022-09-14
290761,2,5.53,2022-09-14
290761,2,3.02,2022-09-15
263825,2,50.27,2022-09-15
290771,2,28.7,2022-09-15
289019,2,7.25,2022-09-15
268883,2,0.18,2022-09-15
290746,2,0.07,2022-09-15
263783,2,51.02,2022-09-15
290862,2,9.25,2022-09-15
290875,2,1.35,2022-09-15
263825,2,31.18,2022-09-16
289019,2,18.75,2022-09-16
288865,2,0.17,2022-09-16
277322,2,0.9,2022-09-17
289433,2,0.18,2022-09-17
277322,2,85.62,2022-09-18
264146,2,1.33,2022-09-19
291476,2,14.48,2022-09-20
277609,2,35.98,2022-09-20
290746,2,5.97,2022-09-20
271185,2,84.9,2022-09-21
286199,2,4.97,2022-09-22
282954,2,0.07,2022-09-22
291619,2,7.33,2022-09-22
268817,2,55.37,2022-09-22
290226,2,62.05,2022-09-22
277609,2,66.57,2022-09-22
282954,2,0.48,2022-09-23
290226,2,102.83,2022-09-23
279741,2,15.08,2022-09-23
262634,2,1.97,2022-09-23
288071,2,53.67,2022-09-23
291842,2,6.65,2022-09-23
279482,2,34.75,2022-09-24
282954,2,4.15,2022-09-24
274098,2,0.12,2022-09-24
290719,2,0.23,2022-09-24
285352,2,10,2022-09-25
291995,2,3.35,2022-09-25
291996,2,0.1,2022-09-25
262634,2,23.93,2022-09-25
279482,2,181.28,2022-09-25
292034,2,4,2022-09-25
289270,2,34.12,2022-09-25
285352,2,50.85,2022-09-26
282954,2,49.9,2022-09-26
277609,2,12.12,2022-09-26
271465,2,0.17,2022-09-26
289270,2,32.28,2022-09-26
291744,2,0.43,2022-09-26
277609,2,18.35,2022-09-27
285352,2,51.08,2022-09-27
262112,2,12.55,2022-09-27
289270,2,33.33,2022-09-27
283510,2,8.12,2022-09-27
276784,2,12.88,2022-09-27
285352,2,30.4,2022-09-28
291789,2,40,2022-09-28
282954,2,10.12,2022-09-28
292402,2,0.82,2022-09-28
292407,2,0.25,2022-09-28
262112,2,14.7,2022-09-28
283510,2,59.3,2022-09-28
289270,2,6.4,2022-09-28
280827,2,86,2022-09-28
292501,2,0.55,2022-09-29
262112,2,16.25,2022-09-29
272991,2,14.9,2022-09-29
292627,2,74.5,2022-09-30
280148,2,3.45,2022-09-30
260754,2,32.22,2022-09-30
262112,2,4.98,2022-09-30
269526,2,0.1,2022-09-30
292706,2,1.92,2022-09-30
292761,2,0.62,2022-09-30
284241,2,18.25,2022-10-01
272991,2,12.62,2022-10-01
291789,2,0.05,2022-10-01
260754,2,34.33,2022-10-01
262112,2,3.15,2022-10-01
292827,2,14.2,2022-10-01
292627,2,6.83,2022-10-01
292627,2,32.62,2022-10-02
292706,2,46.6,2022-10-02
262112,2,4.75,2022-10-02
278461,2,7.57,2022-10-02
260754,2,3.42,2022-10-02
279741,2,32.07,2022-10-03
262112,2,5.73,2022-10-03
260754,2,3.82,2022-10-03
292967,2,67.53,2022-10-03
292967,2,6.97,2022-10-04
291960,2,4.32,2022-10-04
292827,2,8.85,2022-10-04
282954,2,2.48,2022-10-04
280994,2,1.72,2022-10-04
262112,2,20.57,2022-10-04
283510,2,93.52,2022-10-04
260754,2,14.88,2022-10-04
293241,2,0.52,2022-10-04
292561,2,41.42,2022-10-05
280121,2,25.9,2022-10-05
293216,2,0.1,2022-10-05
282954,2,16.85,2022-10-05
269314,2,22.73,2022-10-05
269314,2,2.13,2022-10-06
268883,2,7.33,2022-10-06
282954,2,35.5,2022-10-06
283351,2,0.05,2022-10-06
293580,2,42.8,2022-10-06
293024,2,0.07,2022-10-06
293583,2,38.53,2022-10-07
293633,2,0.1,2022-10-07
280121,2,44,2022-10-07
291960,2,13.75,2022-10-07
293690,2,1.1,2022-10-07
288284,2,0.6,2022-10-07
288284,2,39.45,2022-10-08
292561,2,7.07,2022-10-08
293064,2,3.42,2022-10-08
280548,2,15.63,2022-10-08
280121,2,76.52,2022-10-08
291412,2,7.3,2022-10-08
293024,2,0.05,2022-10-09
291412,2,31.73,2022-10-09
261820,2,34.75,2022-10-09
280548,2,12.8,2022-10-09
293961,2,0.08,2022-10-09
291412,2,1.48,2022-10-10
292720,2,0.05,2022-10-10
293024,2,0.18,2022-10-10
280121,2,21.57,2022-10-10
288284,2,28.15,2022-10-10
288284,2,81.75,2022-10-11
280545,2,19.27,2022-10-11
267140,2,0.88,2022-10-11
291637,2,8.98,2022-10-11
291412,2,2.78,2022-10-11
268883,2,0.12,2022-10-11
290487,2,13.42,2022-10-12
280545,2,37.83,2022-10-12
294344,2,10.25,2022-10-12
292966,2,8.77,2022-10-13
293639,2,46.52,2022-10-13
294344,2,35.58,2022-10-13
294550,2,17,2022-10-13
294555,2,1.65,2022-10-13
294567,2,10.18,2022-10-13
268817,2,17.82,2022-10-13
294579,2,3.18,2022-10-13
294575,2,69.03,2022-10-13
287739,2,55.57,2022-10-14
294550,2,89.45,2022-10-14
293639,2,6.57,2022-10-14
294681,2,5.77,2022-10-14
294670,2,0.12,2022-10-14
268817,2,0.92,2022-10-14
294575,2,0.27,2022-10-14
268883,2,1.42,2022-10-14
264346,2,1.22,2022-10-14
287739,2,43.97,2022-10-15
261820,2,24.83,2022-10-15
294803,2,0.68,2022-10-15
290487,2,15.3,2022-10-15
283782,2,9.32,2022-10-15
282601,2,49.05,2022-10-15
282601,2,27.08,2022-10-16
287079,2,1.42,2022-10-16
287739,2,3.4,2022-10-16
261820,2,31.33,2022-10-16
294981,2,7.18,2022-10-16
282601,2,18.82,2022-10-17
295012,2,20.13,2022-10-17
291637,2,21.9,2022-10-17
290487,2,0.2,2022-10-17
266001,2,0.17,2022-10-17
291899,2,0.15,2022-10-18
293713,2,83.02,2022-10-18
295204,2,0.2,2022-10-18
261019,2,2.38,2022-10-18
295114,2,46.98,2022-10-19
291899,2,2.57,2022-10-19
288016,2,13.92,2022-10-19
268883,2,20.4,2022-10-19
291425,2,0.22,2022-10-19
268883,2,13.7,2022-10-20
261721,2,35.73,2022-10-20
295496,2,39.17,2022-10-20
295528,2,0.1,2022-10-21
295534,2,37.42,2022-10-21
295513,2,36.25,2022-10-21
277403,2,56.65,2022-10-21
295619,2,0.55,2022-10-21
291561,2,0.05,2022-10-21
295656,2,32.97,2022-10-22
295513,2,0.27,2022-10-22
291166,2,40.52,2022-10-22
290152,2,0.4,2022-10-22
295737,2,0.5,2022-10-22
291462,2,18.27,2022-10-22
288345,2,2.65,2022-10-23
289765,2,0.08,2022-10-23
272909,2,2.65,2022-10-23
291462,2,31.92,2022-10-23
292574,2,0.07,2022-10-23
292574,2,34.4,2022-10-24
291561,2,52.95,2022-10-24
288016,2,10.15,2022-10-24
277403,2,66.62,2022-10-24
295949,2,5.97,2022-10-24
291899,2,41.8,2022-10-24
260980,2,18.23,2022-10-24
291462,2,29.12,2022-10-24
295586,2,2.48,2022-10-24
282032,2,9.9,2022-10-25
295452,2,31.1,2022-10-25
291960,2,17.58,2022-10-25
295949,2,1.63,2022-10-25
292574,2,20.82,2022-10-25
268287,2,6.2,2022-10-25
295012,2,7.17,2022-10-25
286826,2,38.9,2022-10-25
260980,2,72.7,2022-10-25
280545,2,26.62,2022-10-25
291462,2,2.5,2022-10-25
282529,2,0.55,2022-10-25
266191,2,0.08,2022-10-26
286826,2,61.97,2022-10-26
292574,2,24.43,2022-10-26
295949,2,0.2,2022-10-26
294921,2,0.55,2022-10-26
260980,2,0.07,2022-10-26
296280,2,0.1,2022-10-26
280545,2,45.62,2022-10-26
291462,2,9.5,2022-10-26
296227,2,0.05,2022-10-26
264097,2,0.2,2022-10-27
268825,2,10,2022-10-27
280545,2,0.15,2022-10-27
286826,2,1.55,2022-10-27
292574,2,17.03,2022-10-27
296309,2,0.93,2022-10-27
296530,2,0.25,2022-10-27
292574,2,32.78,2022-10-28
296576,2,4.22,2022-10-28
295795,2,7.12,2022-10-28
287868,2,0.13,2022-10-28
296621,2,0.23,2022-10-28
280548,2,1.55,2022-10-29
275461,2,8.87,2022-10-29
291425,2,55.12,2022-10-29
275505,2,40.98,2022-10-29
296768,2,0.38,2022-10-29
280545,2,32.18,2022-10-29
291425,2,51.73,2022-10-30
284241,2,32.83,2022-10-30
292574,2,5.32,2022-10-30
293024,2,0.15,2022-10-30
296942,2,10.23,2022-10-31
294948,2,1.02,2022-10-31
296967,2,4.97,2022-10-31
279735,2,8.82,2022-10-31
291425,2,24.82,2022-10-31
265370,2,0.05,2022-10-31
297017,2,40.93,2022-10-31
258863,3,4.85,2022-01-01
258863,3,0.67,2022-01-02
258973,3,16.75,2022-01-02
259077,3,3.52,2022-01-03
259114,3,1.95,2022-01-03
259799,3,4.38,2022-01-09
258904,3,17.97,2022-01-09
258904,3,28.42,2022-01-10
260035,3,0.05,2022-01-11
260084,3,5.65,2022-01-11
260076,3,48.3,2022-01-12
258904,3,19.13,2022-01-12
260402,3,1.2,2022-01-14
260477,3,0.68,2022-01-14
260402,3,25.02,2022-01-15
260634,3,43.7,2022-01-16
260646,3,3.37,2022-01-16
260702,3,0.28,2022-01-17
260788,3,0.78,2022-01-17
260921,3,10.3,2022-01-19
260888,3,5.17,2022-01-20
261070,3,0.58,2022-01-20
261136,3,2.75,2022-01-22
258924,3,0.07,2022-01-22
261319,3,1.4,2022-01-23
261509,3,0.48,2022-01-25
261599,3,15.6,2022-01-26
261604,3,0.47,2022-01-26
261286,3,0.68,2022-01-26
261631,3,11.98,2022-01-26
258845,3,39.15,2022-01-26
261554,3,1.73,2022-01-26
261121,3,0.57,2022-01-27
261776,3,0.25,2022-01-27
258845,3,24.57,2022-01-28
261918,3,1.08,2022-01-29
260646,3,2.1,2022-01-29
262061,3,4.52,2022-01-30
262134,3,0.07,2022-01-31
262128,3,0.07,2022-01-31
258845,3,29.22,2022-02-01
262241,3,1,2022-02-01
260646,3,16,2022-02-01
258924,3,64.43,2022-02-02
260646,3,20.87,2022-02-02
262337,3,13.57,2022-02-02
262337,3,7.55,2022-02-03
262522,3,0.08,2022-02-03
258845,3,7.73,2022-02-04
259198,3,11.75,2022-02-04
262689,3,0.42,2022-02-04
262691,3,0.53,2022-02-04
259198,3,14.72,2022-02-05
262674,3,4.43,2022-02-06
262908,3,0.22,2022-02-07
262304,3,0.4,2022-02-07
261242,3,0.05,2022-02-07
261631,3,82.33,2022-02-08
260977,3,55.68,2022-02-09
263244,3,143.78,2022-02-10
261631,3,2.72,2022-02-10
262819,3,4.2,2022-02-10
263299,3,0.53,2022-02-10
262675,3,3.28,2022-02-10
260977,3,28.53,2022-02-10
260977,3,2.08,2022-02-11
258845,3,42.08,2022-02-12
263479,3,0.27,2022-02-13
263086,3,0.38,2022-02-15
260356,3,0.65,2022-02-15
263704,3,1.77,2022-02-15
263727,3,0.77,2022-02-15
261487,3,12.27,2022-02-15
263801,3,2.58,2022-02-15
260977,3,0.07,2022-02-16
263370,3,0.33,2022-02-16
261487,3,36.35,2022-02-16
261487,3,24.8,2022-02-17
259860,3,0.05,2022-02-17
264024,3,0.47,2022-02-17
262580,3,4.08,2022-02-17
262580,3,59.23,2022-02-18
264024,3,27.27,2022-02-18
261487,3,31.27,2022-02-18
264090,3,0.17,2022-02-18
260977,3,15.9,2022-02-18
262580,3,10.77,2022-02-19
264266,3,0.22,2022-02-19
262470,3,45.43,2022-02-20
264300,3,9.43,2022-02-20
261171,3,62.83,2022-02-20
262580,3,0.73,2022-02-20
261171,3,126.62,2022-02-21
264423,3,0.25,2022-02-21
264526,3,0.32,2022-02-21
262470,3,5.83,2022-02-22
261171,3,64.8,2022-02-22
264531,3,0.43,2022-02-22
264580,3,0.6,2022-02-22
264634,3,0.3,2022-02-22
262580,3,0.35,2022-02-22
261171,3,34.58,2022-02-23
262246,3,2.23,2022-02-23
263768,3,26.85,2022-02-23
261802,3,2.2,2022-02-23
262580,3,0.52,2022-02-24
261171,3,40.3,2022-02-24
264024,3,18.62,2022-02-24
264024,3,4.12,2022-02-25
264590,3,0.13,2022-02-25
265037,3,37.98,2022-02-25
265037,3,18.88,2022-02-26
265133,3,4.03,2022-02-26
264699,3,0.28,2022-02-26
263786,3,4.75,2022-02-27
260977,3,3.67,2022-02-28
265452,3,6.98,2022-03-01
261171,3,69.58,2022-03-01
263786,3,0.18,2022-03-01
265259,3,4.45,2022-03-01
261171,3,123.23,2022-03-02
263786,3,0.07,2022-03-02
261682,3,41.42,2022-03-02
261171,3,0.75,2022-03-03
265328,3,7.22,2022-03-03
264055,3,13.02,2022-03-03
262634,3,0.43,2022-03-03
261682,3,22.17,2022-03-03
261682,3,30.15,2022-03-04
264425,3,10.93,2022-03-04
263786,3,96.33,2022-03-04
264076,3,90.7,2022-03-04
264076,3,77.12,2022-03-05
265878,3,5.18,2022-03-05
265937,3,0.28,2022-03-05
260998,3,63.13,2022-03-06
266055,3,4.7,2022-03-06
263786,3,33.98,2022-03-06
264522,3,0.35,2022-03-06
266151,3,2.87,2022-03-07
265452,3,13.98,2022-03-07
259657,3,62.87,2022-03-07
261682,3,26.68,2022-03-07
264076,3,99.15,2022-03-07
261756,3,0.07,2022-03-07
263786,3,5.85,2022-03-07
263786,3,57.68,2022-03-08
264076,3,138.15,2022-03-08
260345,3,4.95,2022-03-08
261682,3,83.87,2022-03-08
264076,3,92.72,2022-03-09
266495,3,0.05,2022-03-09
264623,3,0.88,2022-03-09
261682,3,92.43,2022-03-09
266386,3,1.73,2022-03-10
261682,3,52.5,2022-03-10
266680,3,22.27,2022-03-10
266678,3,5.35,2022-03-10
261631,3,12.15,2022-03-10
266658,3,16.35,2022-03-10
262580,3,0.05,2022-03-10
261682,3,5.07,2022-03-11
266722,3,0.05,2022-03-11
266680,3,9.97,2022-03-11
264361,3,113.43,2022-03-11
263786,3,0.75,2022-03-11
266862,3,17.23,2022-03-11
266680,3,189.03,2022-03-12
266986,3,0.17,2022-03-12
261682,3,15.32,2022-03-12
266482,3,3.93,2022-03-13
264361,3,209.43,2022-03-13
266680,3,67.6,2022-03-13
261682,3,54.48,2022-03-13
263786,3,1.1,2022-03-13
264361,3,253.6,2022-03-14
261802,3,4.18,2022-03-14
261631,3,3.73,2022-03-14
267224,3,0.18,2022-03-14
266680,3,26.07,2022-03-14
261466,3,10.88,2022-03-14
267331,3,0.12,2022-03-15
261802,3,4.97,2022-03-15
266680,3,95.45,2022-03-15
261802,3,7.18,2022-03-16
266680,3,31.02,2022-03-16
261682,3,22.52,2022-03-16
263639,3,37.4,2022-03-16
266680,3,7.57,2022-03-17
261802,3,124,2022-03-17
266318,3,0.07,2022-03-17
267709,3,5.05,2022-03-17
261682,3,75.88,2022-03-17
266901,3,2.43,2022-03-18
266680,3,35.33,2022-03-18
267889,3,0.1,2022-03-18
264761,3,68.95,2022-03-19
261802,3,1.38,2022-03-19
268049,3,4.83,2022-03-20
266680,3,92.6,2022-03-20
261682,3,98.78,2022-03-20
267141,3,4.7,2022-03-20
266680,3,19.78,2022-03-21
264623,3,0.33,2022-03-21
261682,3,31.87,2022-03-21
264761,3,68.73,2022-03-21
261802,3,20.48,2022-03-22
261766,3,25.4,2022-03-22
261766,3,0.05,2022-03-23
261682,3,100.87,2022-03-23
268313,3,0.85,2022-03-23
268390,3,19.37,2022-03-23
260173,3,67.05,2022-03-23
268412,3,77.87,2022-03-23
268426,3,5.88,2022-03-23
261682,3,40.93,2022-03-24
261766,3,0.25,2022-03-24
268412,3,50.6,2022-03-24
261668,3,71.85,2022-03-24
264826,3,45.22,2022-03-25
261682,3,36.63,2022-03-25
264761,3,95.82,2022-03-25
268577,3,2.5,2022-03-25
260173,3,23.73,2022-03-25
261766,3,0.05,2022-03-25
266843,3,0.48,2022-03-26
261668,3,36.67,2022-03-26
264826,3,12.98,2022-03-26
267613,3,23.97,2022-03-26
264826,3,26.43,2022-03-27
262377,3,25.57,2022-03-27
261682,3,64.42,2022-03-27
264826,3,14.7,2022-03-28
267613,3,3.97,2022-03-28
260173,3,36.58,2022-03-28
264826,3,60.75,2022-03-29
261777,3,7.88,2022-03-29
268832,3,0.53,2022-03-29
268917,3,11.78,2022-03-29
264826,3,20.33,2022-03-30
261753,3,0.38,2022-03-30
262580,3,21.63,2022-03-30
264826,3,7.08,2022-04-01
261158,3,51.22,2022-04-01
269202,3,3.85,2022-04-01
261802,3,119.9,2022-04-01
268992,3,0.55,2022-04-01
268960,3,1.45,2022-04-01
260173,3,22.08,2022-04-01
269260,3,21.52,2022-04-01
262578,3,22.52,2022-04-01
269260,3,12.95,2022-04-02
269378,3,0.38,2022-04-02
264826,3,22.8,2022-04-03
264826,3,20.37,2022-04-04
268811,3,25.87,2022-04-04
261802,3,22.38,2022-04-04
260173,3,17.57,2022-04-04
264826,3,71.78,2022-04-05
269729,3,4.07,2022-04-05
268811,3,6.97,2022-04-05
260173,3,41.6,2022-04-06
269741,3,0.17,2022-04-06
268811,3,30.4,2022-04-06
269876,3,18.2,2022-04-06
269879,3,0.38,2022-04-06
264826,3,3.65,2022-04-07
268390,3,2.75,2022-04-07
263859,3,92.47,2022-04-07
269843,3,9.78,2022-04-07
269895,3,0.53,2022-04-08
265878,3,1.13,2022-04-08
265003,3,142.28,2022-04-08
270072,3,17.13,2022-04-08
260173,3,34.2,2022-04-08
261158,3,40.3,2022-04-08
261158,3,8.87,2022-04-09
270202,3,13.68,2022-04-09
270335,3,0.22,2022-04-10
268390,3,6.58,2022-04-10
261802,3,80.63,2022-04-11
260173,3,22.03,2022-04-11
268529,3,95.33,2022-04-11
264826,3,12.25,2022-04-11
264826,3,50.27,2022-04-12
268529,3,0.28,2022-04-12
261802,3,100.93,2022-04-12
268374,3,0.2,2022-04-13
270676,3,1.38,2022-04-13
269485,3,4.38,2022-04-13
262406,3,2.03,2022-04-13
260345,3,63.82,2022-04-13
260173,3,11.47,2022-04-13
260345,3,37.98,2022-04-14
270710,3,0.05,2022-04-14
270018,3,0.08,2022-04-14
270834,3,5.25,2022-04-15
268529,3,61.58,2022-04-15
267898,3,3.07,2022-04-15
260173,3,31.23,2022-04-15
270750,3,1.65,2022-04-15
263309,3,5.5,2022-04-16
260345,3,165.03,2022-04-18
260173,3,44.3,2022-04-18
270486,3,19.55,2022-04-18
270486,3,23.52,2022-04-19
271254,3,2.15,2022-04-19
261716,3,0.82,2022-04-19
260345,3,61.68,2022-04-19
270018,3,0.68,2022-04-19
260345,3,7.4,2022-04-20
270676,3,0.1,2022-04-20
270434,3,1.52,2022-04-20
268796,3,67.43,2022-04-20
260345,3,25.43,2022-04-21
259011,3,4.17,2022-04-21
268796,3,31.93,2022-04-21
271481,3,0.48,2022-04-21
268796,3,34.47,2022-04-22
263859,3,4.03,2022-04-22
271521,3,0.27,2022-04-22
271568,3,55,2022-04-22
268390,3,9.38,2022-04-22
260345,3,24.95,2022-04-22
266112,3,3.65,2022-04-22
263293,3,10.9,2022-04-22
271568,3,6.43,2022-04-23
271698,3,3.7,2022-04-23
263293,3,2.65,2022-04-23
266112,3,6.32,2022-04-23
271745,3,61.6,2022-04-24
271770,3,1.5,2022-04-24
271568,3,58.17,2022-04-24
271698,3,77.75,2022-04-24
271761,3,2.45,2022-04-24
268390,3,28.27,2022-04-24
263293,3,15.23,2022-04-24
260334,3,0.18,2022-04-24
271698,3,35.47,2022-04-25
263859,3,21.12,2022-04-25
260345,3,36.33,2022-04-25
260173,3,30.22,2022-04-25
271920,3,0.13,2022-04-25
265310,3,28.43,2022-04-25
263293,3,11.18,2022-04-25
260173,3,5.63,2022-04-26
265310,3,57.5,2022-04-26
263293,3,13.82,2022-04-26
262487,3,0.07,2022-04-26
271896,3,0.63,2022-04-26
269040,3,92.6,2022-04-27
265310,3,2.97,2022-04-27
266731,3,33.12,2022-04-27
260173,3,36.07,2022-04-27
263293,3,10.5,2022-04-27
260173,3,3.18,2022-04-28
272200,3,0.2,2022-04-28
265310,3,47.75,2022-04-28
266112,3,272.97,2022-04-28
272211,3,0.77,2022-04-28
260345,3,0.07,2022-04-28
265310,3,25.88,2022-04-29
266112,3,230.32,2022-04-29
272195,3,0.22,2022-04-29
260173,3,33.95,2022-04-29
260345,3,70.75,2022-04-29
270967,3,4.7,2022-04-29
272349,3,2.5,2022-04-30
260173,3,16.57,2022-04-30
269776,3,6.15,2022-04-30
263293,3,18.53,2022-04-30
268444,3,98.87,2022-04-30
272330,3,40.97,2022-05-01
272513,3,0.35,2022-05-01
263293,3,68.7,2022-05-01
270710,3,54.17,2022-05-01
265310,3,12,2022-05-01
268444,3,15.93,2022-05-01
266112,3,13.45,2022-05-01
272567,3,2.77,2022-05-02
270710,3,114.93,2022-05-02
265310,3,30.53,2022-05-02
272596,3,0.17,2022-05-02
261801,3,0.5,2022-05-02
260173,3,71.37,2022-05-02
268444,3,18.2,2022-05-02
263293,3,3.68,2022-05-02
263293,3,76.17,2022-05-03
260173,3,22.32,2022-05-03
264826,3,51.05,2022-05-03
272712,3,4.63,2022-05-03
270710,3,49.53,2022-05-03
272330,3,67.72,2022-05-03
268444,3,1.68,2022-05-03
272727,3,62.1,2022-05-03
261801,3,43.87,2022-05-04
270710,3,59.3,2022-05-04
272822,3,4.12,2022-05-04
272330,3,5.65,2022-05-04
272727,3,0.58,2022-05-04
268444,3,0.53,2022-05-04
260173,3,32.88,2022-05-04
261801,3,43.72,2022-05-06
273022,3,1.88,2022-05-06
262585,3,4.85,2022-05-06
268444,3,1.42,2022-05-06
263293,3,18.38,2022-05-06
263293,3,45.05,2022-05-07
261801,3,60.57,2022-05-07
273157,3,5.67,2022-05-08
263293,3,17.85,2022-05-08
265967,3,12.55,2022-05-08
265967,3,48.4,2022-05-09
273034,3,113.53,2022-05-09
263293,3,68.42,2022-05-09
261801,3,14.75,2022-05-09
273336,3,2.23,2022-05-09
265967,3,53.2,2022-05-10
258818,3,27.55,2022-05-10
263293,3,36.12,2022-05-10
273386,3,1.88,2022-05-10
265967,3,29.37,2022-05-11
261801,3,17.25,2022-05-11
258818,3,69.1,2022-05-11
268990,3,7.37,2022-05-11
263293,3,67.28,2022-05-11
272059,3,10.4,2022-05-11
263293,3,30.62,2022-05-12
258818,3,8.72,2022-05-12
272035,3,3.72,2022-05-12
261801,3,13.22,2022-05-12
273724,3,17.28,2022-05-12
269064,3,0.75,2022-05-12
265967,3,29.83,2022-05-13
261801,3,12.3,2022-05-13
273371,3,4.25,2022-05-13
270009,3,0.07,2022-05-13
261801,3,54.72,2022-05-14
273930,3,1.2,2022-05-14
273800,3,0.15,2022-05-14
266112,3,12.37,2022-05-14
273953,3,1.18,2022-05-15
274001,3,0.1,2022-05-15
271701,3,0.22,2022-05-15
268800,3,0.22,2022-05-15
268796,3,2.3,2022-05-16
273464,3,11.15,2022-05-16
261801,3,18.78,2022-05-16
273800,3,30.18,2022-05-16
272199,3,0.18,2022-05-16
273423,3,0.97,2022-05-17
273668,3,3.32,2022-05-17
273800,3,11.07,2022-05-17
266725,3,0.08,2022-05-17
268825,3,54.33,2022-05-18
265878,3,6.37,2022-05-18
273955,3,0.82,2022-05-18
263293,3,5.03,2022-05-18
274422,3,6.08,2022-05-19
273423,3,0.08,2022-05-20
274541,3,18.98,2022-05-20
261801,3,40.15,2022-05-20
266766,3,9.35,2022-05-20
261801,3,22.48,2022-05-21
274655,3,0.58,2022-05-21
274032,3,0.7,2022-05-22
274304,3,12.93,2022-05-22
261801,3,26.8,2022-05-22
274748,3,0.05,2022-05-22
266766,3,52.87,2022-05-23
261801,3,12.57,2022-05-23
274894,3,0.63,2022-05-24
261801,3,21.25,2022-05-24
274837,3,0.42,2022-05-24
261801,3,0.67,2022-05-25
263950,3,4.25,2022-05-25
271761,3,3.57,2022-05-25
270475,3,0.22,2022-05-25
275024,3,5.43,2022-05-25
269099,3,0.4,2022-05-25
261801,3,0.08,2022-05-26
263494,3,5.03,2022-05-27
275208,3,0.57,2022-05-27
270931,3,69.5,2022-05-27
275208,3,1.12,2022-05-28
275263,3,0.47,2022-05-28
275279,3,0.45,2022-05-28
265878,3,23.4,2022-05-28
272727,3,1.52,2022-05-28
272727,3,38.5,2022-05-29
265878,3,15.45,2022-05-29
266766,3,49.32,2022-05-30
261801,3,37.93,2022-05-30
269741,3,25.72,2022-05-30
268825,3,19,2022-05-30
265878,3,14.72,2022-05-31
275504,3,3.15,2022-05-31
275508,3,0.72,2022-05-31
269741,3,49.13,2022-05-31
266788,3,20.08,2022-05-31
270931,3,54.75,2022-05-31
271114,3,1.33,2022-05-31
275158,3,2.17,2022-05-31
265967,3,30.95,2022-06-01
265878,3,10.37,2022-06-01
272796,3,0.47,2022-06-01
269741,3,83.8,2022-06-01
270931,3,43.78,2022-06-01
265967,3,33.97,2022-06-02
266766,3,36.95,2022-06-02
272586,3,4.58,2022-06-02
275898,3,0.12,2022-06-02
269741,3,82.73,2022-06-02
276159,3,10.07,2022-06-02
270931,3,32.13,2022-06-02
276231,3,0.08,2022-06-02
265878,3,11.7,2022-06-03
266788,3,39.93,2022-06-03
276231,3,0.08,2022-06-03
270931,3,30.63,2022-06-03
266788,3,23.68,2022-06-04
274377,3,7.98,2022-06-04
268011,3,68.67,2022-06-04
276202,3,0.25,2022-06-04
265878,3,26.02,2022-06-05
266788,3,9.9,2022-06-05
268011,3,5.02,2022-06-05
269741,3,39.63,2022-06-06
272842,3,39.4,2022-06-06
276845,3,0.15,2022-06-07
274377,3,25.38,2022-06-07
269898,3,5.58,2022-06-07
275438,3,0.13,2022-06-07
272842,3,250.23,2022-06-07
269741,3,0.97,2022-06-07
276919,3,0.48,2022-06-07
276949,3,0.17,2022-06-07
270931,3,30.73,2022-06-07
269898,3,44.68,2022-06-08
