student_id,date_registered,f2p,total_minutes_watched,buckets
259375,2022-01-05,0,0.0,0
259376,2022-01-05,0,0.0,0
259377,2022-01-05,0,0.0,0
259378,2022-01-05,0,26.46,"(25.0, 30.0]"
259379,2022-01-05,0,0.08,"(0.0, 5.0]"
259380,2022-01-05,0,0.0,0
259381,2022-01-05,0,0.0,0
259382,2022-01-05,0,1.2,"(0.0, 5.0]"
259383,2022-01-05,0,20.31,"(20.0, 25.0]"
259384,2022-01-05,0,66.92999999999999,"(60.0, 70.0]"
259385,2022-01-05,0,2.22,"(0.0, 5.0]"
259386,2022-01-05,0,0.17,"(0.0, 5.0]"
259387,2022-01-05,0,2.22,"(0.0, 5.0]"
259388,2022-01-05,0,0.2,"(0.0, 5.0]"
259389,2022-01-05,0,0.0,0
259390,2022-01-05,0,37.26,"(30.0, 40.0]"
259391,2022-01-05,0,0.0,0
259392,2022-01-05,0,0.0,0
259393,2022-01-05,0,73.01,"(70.0, 80.0]"
259394,2022-01-05,0,0.0,0
259395,2022-01-05,0,45.28,"(40.0, 50.0]"
259396,2022-01-05,0,0.0,0
259397,2022-01-05,0,0.0,0
259398,2022-01-05,1,53.8,"(50.0, 60.0]"
259399,2022-01-05,0,0.0,0
259400,2022-01-05,0,23.52,"(20.0, 25.0]"
259401,2022-01-05,0,64.78,"(60.0, 70.0]"
259402,2022-01-05,0,10.49,"(10.0, 15.0]"
259403,2022-01-05,0,0.0,0
259404,2022-01-05,0,0.0,0
259405,2022-01-05,0,0.0,0
259406,2022-01-05,0,0.0,0
259407,2022-01-05,0,2.22,"(0.0, 5.0]"
259408,2022-01-05,1,0.0,0
259409,2022-01-05,0,0.0,0
259410,2022-01-05,0,12.27,"(10.0, 15.0]"
259411,2022-01-05,0,0.0,0
259412,2022-01-05,0,14.350000000000001,"(10.0, 15.0]"
259413,2022-01-05,0,0.0,0
259414,2022-01-05,0,0.0,0
259415,2022-01-05,0,0.27,"(0.0, 5.0]"
259416,2022-01-05,0,0.0,0
259417,2022-01-05,0,0.0,0
259418,2022-01-05,0,26.4,"(25.0, 30.0]"
259419,2022-01-05,0,0.0,0
259420,2022-01-06,0,0.0,0
259421,2022-01-06,0,0.13,"(0.0, 5.0]"
259422,2022-01-06,0,2.7,"(0.0, 5.0]"
259423,2022-01-06,0,0.0,0
259424,2022-01-06,0,1.05,"(0.0, 5.0]"
259425,2022-01-06,0,0.0,0
259426,2022-01-06,0,28.39,"(25.0, 30.0]"
259427,2022-01-06,0,111.81,"(110.0, 120.0]"
259428,2022-01-06,0,0.0,0
259429,2022-01-06,1,20.53,"(20.0, 25.0]"
259430,2022-01-06,0,0.0,0
259431,2022-01-06,0,0.0,0
259432,2022-01-06,0,0.0,0
259433,2022-01-06,0,10.58,"(10.0, 15.0]"
259434,2022-01-06,0,0.0,0
259435,2022-01-06,0,43.23,"(40.0, 50.0]"
259436,2022-01-06,0,78.14,"(70.0, 80.0]"
259437,2022-01-06,1,55.28,"(50.0, 60.0]"
259438,2022-01-06,0,0.0,0
259439,2022-01-06,0,0.0,0
259440,2022-01-06,0,3.45,"(0.0, 5.0]"
259441,2022-01-06,0,18.18,"(15.0, 20.0]"
259442,2022-01-06,0,3.88,"(0.0, 5.0]"
259443,2022-01-06,0,0.12,"(0.0, 5.0]"
259444,2022-01-06,0,0.0,0
259445,2022-01-06,0,92.16000000000001,"(90.0, 100.0]"
259446,2022-01-06,0,27.77,"(25.0, 30.0]"
259447,2022-01-06,1,142.37,"(120.0, 240.0]"
259448,2022-01-06,0,0.0,0
259449,2022-01-06,0,0.0,0
259450,2022-01-06,0,0.0,0
259451,2022-01-06,0,55.59,"(50.0, 60.0]"
259452,2022-01-06,0,0.1,"(0.0, 5.0]"
259453,2022-01-06,0,0.0,0
259454,2022-01-06,0,102.86000000000001,"(100.0, 110.0]"
259455,2022-01-06,0,0.0,0
259456,2022-01-06,0,0.07,"(0.0, 5.0]"
259457,2022-01-06,0,14.83,"(10.0, 15.0]"
259458,2022-01-06,0,0.47,"(0.0, 5.0]"
259459,2022-01-06,0,0.8,"(0.0, 5.0]"
259460,2022-01-06,0,9.66,"(5.0, 10.0]"
259461,2022-01-06,0,0.0,0
259462,2022-01-06,0,56.55,"(50.0, 60.0]"
259463,2022-01-06,0,0.08,"(0.0, 5.0]"
259464,2022-01-06,1,0.0,0
259465,2022-01-06,0,32.27,"(30.0, 40.0]"
259466,2022-01-06,0,0.0,0
259467,2022-01-06,0,0.0,0
259468,2022-01-06,0,0.0,0
259469,2022-01-06,0,0.0,0
259470,2022-01-06,0,0.0,0
259471,2022-01-06,0,0.0,0
259472,2022-01-06,0,0.0,0
259473,2022-01-06,1,17.41,"(15.0, 20.0]"
259474,2022-01-06,1,0.9500000000000001,"(0.0, 5.0]"
259475,2022-01-06,0,0.0,0
259476,2022-01-06,1,20.59,"(20.0, 25.0]"
259477,2022-01-06,0,1.2,"(0.0, 5.0]"
259478,2022-01-06,0,25.53,"(25.0, 30.0]"
259479,2022-01-06,0,0.0,0
259480,2022-01-06,0,0.08,"(0.0, 5.0]"
259481,2022-01-06,0,0.0,0
259482,2022-01-06,1,0.0,0
259483,2022-01-06,1,24.55,"(20.0, 25.0]"
259484,2022-01-06,0,0.05,"(0.0, 5.0]"
259485,2022-01-06,0,0.12,"(0.0, 5.0]"
259486,2022-01-06,1,10.59,"(10.0, 15.0]"
259487,2022-01-06,0,73.66,"(70.0, 80.0]"
259488,2022-01-06,0,0.88,"(0.0, 5.0]"
259489,2022-01-06,0,44.77,"(40.0, 50.0]"
259490,2022-01-06,0,1.1,"(0.0, 5.0]"
259491,2022-01-06,1,0.0,0
259492,2022-01-06,0,0.0,0
259494,2022-01-06,1,46.8,"(40.0, 50.0]"
259495,2022-01-06,0,0.0,0
259496,2022-01-06,0,2.42,"(0.0, 5.0]"
259497,2022-01-06,0,4.97,"(0.0, 5.0]"
259498,2022-01-06,0,0.0,0
259499,2022-01-06,0,0.0,0
259500,2022-01-06,0,0.0,0
259501,2022-01-06,0,0.05,"(0.0, 5.0]"
259502,2022-01-06,0,0.0,0
259503,2022-01-06,0,7.220000000000001,"(5.0, 10.0]"
259504,2022-01-06,1,109.60000000000001,"(100.0, 110.0]"
259505,2022-01-06,0,0.0,0
259506,2022-01-06,1,202.34,"(120.0, 240.0]"
259507,2022-01-06,0,0.05,"(0.0, 5.0]"
259508,2022-01-06,0,0.0,0
259509,2022-01-06,0,0.0,0
259510,2022-01-06,1,117.5,"(110.0, 120.0]"
259511,2022-01-06,0,0.0,0
259512,2022-01-06,0,0.0,0
259513,2022-01-06,0,9.740000000000002,"(5.0, 10.0]"
259514,2022-01-06,0,0.0,0
259515,2022-01-06,0,1.83,"(0.0, 5.0]"
259516,2022-01-06,0,0.0,0
259517,2022-01-06,0,2.32,"(0.0, 5.0]"
259518,2022-01-06,0,39.26,"(30.0, 40.0]"
259519,2022-01-06,0,91.53999999999999,"(90.0, 100.0]"
259520,2022-01-06,0,2.95,"(0.0, 5.0]"
259521,2022-01-06,0,0.0,0
259522,2022-01-06,0,0.0,0
259523,2022-01-06,1,121.7,"(120.0, 240.0]"
259524,2022-01-06,1,71.31,"(70.0, 80.0]"
259525,2022-01-06,0,7.53,"(5.0, 10.0]"
259526,2022-01-06,0,0.0,0
259527,2022-01-06,0,0.0,0
259528,2022-01-06,0,1.1,"(0.0, 5.0]"
259529,2022-01-06,0,0.22,"(0.0, 5.0]"
259530,2022-01-06,0,2.07,"(0.0, 5.0]"
259531,2022-01-06,0,0.0,0
259532,2022-01-06,0,0.0,0
259533,2022-01-06,1,124.32000000000001,"(120.0, 240.0]"
259534,2022-01-06,1,1.2,"(0.0, 5.0]"
259535,2022-01-06,0,0.28,"(0.0, 5.0]"
259536,2022-01-06,0,0.3,"(0.0, 5.0]"
259537,2022-01-06,0,0.8,"(0.0, 5.0]"
259538,2022-01-06,0,2.2,"(0.0, 5.0]"
259539,2022-01-06,0,0.0,0
259540,2022-01-07,0,0.0,0
259541,2022-01-07,0,0.3,"(0.0, 5.0]"
259542,2022-01-07,0,0.0,0
259543,2022-01-07,0,0.0,0
259544,2022-01-07,0,0.0,0
259546,2022-01-07,0,0.0,0
259547,2022-01-07,0,13.35,"(10.0, 15.0]"
259548,2022-01-07,0,38.94,"(30.0, 40.0]"
259549,2022-01-07,1,59.35,"(50.0, 60.0]"
259550,2022-01-07,0,0.0,0
259551,2022-01-07,0,0.0,0
259552,2022-01-07,0,0.0,0
259553,2022-01-07,0,0.0,0
259554,2022-01-07,0,0.0,0
259555,2022-01-07,0,0.0,0
259556,2022-01-07,0,0.0,0
259557,2022-01-07,0,17.22,"(15.0, 20.0]"
259558,2022-01-07,0,0.42,"(0.0, 5.0]"
259559,2022-01-07,0,7.38,"(5.0, 10.0]"
259560,2022-01-07,0,1.9,"(0.0, 5.0]"
259561,2022-01-07,0,17.26,"(15.0, 20.0]"
259562,2022-01-07,0,0.0,0
259563,2022-01-07,0,0.0,0
259564,2022-01-07,0,9.67,"(5.0, 10.0]"
259565,2022-01-07,0,5.42,"(5.0, 10.0]"
259566,2022-01-07,0,0.0,0
259567,2022-01-07,0,1.3,"(0.0, 5.0]"
259568,2022-01-07,0,183.3,"(120.0, 240.0]"
259569,2022-01-07,0,0.0,0
259570,2022-01-07,0,3.9,"(0.0, 5.0]"
259571,2022-01-07,0,0.0,0
259572,2022-01-07,0,17.3,"(15.0, 20.0]"
259573,2022-01-07,0,12.75,"(10.0, 15.0]"
259574,2022-01-07,0,20.259999999999998,"(20.0, 25.0]"
259575,2022-01-07,0,61.88,"(60.0, 70.0]"
259576,2022-01-07,0,0.0,0
259577,2022-01-07,0,0.98,"(0.0, 5.0]"
259578,2022-01-07,0,0.0,0
259579,2022-01-07,0,0.48,"(0.0, 5.0]"
259580,2022-01-07,0,0.0,0
259581,2022-01-07,0,20.75,"(20.0, 25.0]"
259582,2022-01-07,0,0.12,"(0.0, 5.0]"
259583,2022-01-07,0,0.0,0
259584,2022-01-07,0,0.0,0
259585,2022-01-07,0,0.0,0
259586,2022-01-07,0,0.0,0
259587,2022-01-07,0,0.48,"(0.0, 5.0]"
259588,2022-01-07,0,0.0,0
259589,2022-01-07,0,0.42000000000000004,"(0.0, 5.0]"
259590,2022-01-07,0,118.21000000000001,"(110.0, 120.0]"
259591,2022-01-07,0,0.0,0
259592,2022-01-07,0,0.0,0
259593,2022-01-07,0,0.05,"(0.0, 5.0]"
259594,2022-01-07,0,0.0,0
259595,2022-01-07,0,0.0,0
259596,2022-01-07,0,1.45,"(0.0, 5.0]"
259597,2022-01-07,0,0.0,0
259598,2022-01-07,0,0.0,0
259599,2022-01-07,0,0.0,0
259600,2022-01-07,0,0.0,0
259601,2022-01-07,0,72.59,"(70.0, 80.0]"
259602,2022-01-07,0,1.92,"(0.0, 5.0]"
259603,2022-01-07,0,13.73,"(10.0, 15.0]"
259604,2022-01-07,0,0.0,0
259605,2022-01-07,0,0.0,0
259606,2022-01-07,0,2.71,"(0.0, 5.0]"
259607,2022-01-07,0,2.4,"(0.0, 5.0]"
259608,2022-01-07,0,0.1,"(0.0, 5.0]"
259609,2022-01-07,0,0.0,0
259610,2022-01-07,0,0.15,"(0.0, 5.0]"
259611,2022-01-07,0,14.5,"(10.0, 15.0]"
259612,2022-01-07,0,0.0,0
259613,2022-01-07,0,22.82,"(20.0, 25.0]"
259614,2022-01-07,1,24.13,"(20.0, 25.0]"
259615,2022-01-07,0,0.0,0
259616,2022-01-07,0,0.35,"(0.0, 5.0]"
259617,2022-01-07,0,0.0,0
259618,2022-01-07,0,0.0,0
259619,2022-01-07,0,1.42,"(0.0, 5.0]"
259620,2022-01-07,0,47.64999999999999,"(40.0, 50.0]"
259621,2022-01-07,0,0.0,0
259622,2022-01-07,0,82.69,"(80.0, 90.0]"
259623,2022-01-07,0,8.0,"(5.0, 10.0]"
259624,2022-01-07,0,13.8,"(10.0, 15.0]"
259625,2022-01-07,0,0.0,0
259626,2022-01-07,0,0.0,0
259627,2022-01-07,0,0.0,0
259628,2022-01-07,0,0.0,0
259629,2022-01-07,0,0.0,0
259630,2022-01-07,0,0.18,"(0.0, 5.0]"
259631,2022-01-07,0,0.0,0
259632,2022-01-07,0,0.0,0
259633,2022-01-07,0,0.0,0
259634,2022-01-07,0,43.46000000000001,"(40.0, 50.0]"
259635,2022-01-07,1,12.45,"(10.0, 15.0]"
259636,2022-01-07,0,0.0,0
259637,2022-01-07,0,0.0,0
259638,2022-01-07,0,3.63,"(0.0, 5.0]"
259639,2022-01-07,0,0.0,0
259640,2022-01-07,0,22.450000000000003,"(20.0, 25.0]"
259641,2022-01-07,0,0.0,0
259642,2022-01-07,0,8.8,"(5.0, 10.0]"
259643,2022-01-07,0,0.0,0
259644,2022-01-07,0,2.28,"(0.0, 5.0]"
259645,2022-01-07,0,4.4,"(0.0, 5.0]"
259646,2022-01-07,0,0.0,0
259647,2022-01-07,0,0.0,0
259648,2022-01-07,0,0.0,0
259649,2022-01-07,0,0.0,0
259650,2022-01-07,0,0.0,0
259651,2022-01-07,0,0.0,0
259652,2022-01-07,0,69.85,"(60.0, 70.0]"
259653,2022-01-07,0,0.0,0
259655,2022-01-07,0,23.98,"(20.0, 25.0]"
259656,2022-01-07,0,0.0,0
259657,2022-01-07,1,307.08,"(240.0, 480.0]"
259658,2022-01-08,0,1.7,"(0.0, 5.0]"
259659,2022-01-08,0,21.85,"(20.0, 25.0]"
259660,2022-01-08,0,0.0,0
259661,2022-01-08,0,0.0,0
259662,2022-01-08,0,6.57,"(5.0, 10.0]"
259663,2022-01-08,0,0.18,"(0.0, 5.0]"
259664,2022-01-08,1,102.55,"(100.0, 110.0]"
259665,2022-01-08,0,0.0,0
259666,2022-01-08,0,0.3,"(0.0, 5.0]"
259667,2022-01-08,0,0.0,0
259668,2022-01-08,0,1.95,"(0.0, 5.0]"
259669,2022-01-08,0,0.0,0
259670,2022-01-08,0,1.32,"(0.0, 5.0]"
259671,2022-01-08,0,0.0,0
259672,2022-01-08,0,2.15,"(0.0, 5.0]"
259673,2022-01-08,0,0.0,0
259674,2022-01-08,0,0.0,0
259675,2022-01-08,0,0.0,0
259676,2022-01-08,0,5.57,"(5.0, 10.0]"
259677,2022-01-08,0,0.0,0
259678,2022-01-08,0,19.65,"(15.0, 20.0]"
259679,2022-01-08,0,1.78,"(0.0, 5.0]"
259680,2022-01-08,0,98.97,"(90.0, 100.0]"
259681,2022-01-08,0,0.0,0
259682,2022-01-08,0,68.54,"(60.0, 70.0]"
259683,2022-01-08,0,72.13,"(70.0, 80.0]"
259684,2022-01-08,1,5.47,"(5.0, 10.0]"
259685,2022-01-08,0,45.67,"(40.0, 50.0]"
259686,2022-01-08,0,0.0,0
259687,2022-01-08,0,0.0,0
259688,2022-01-08,0,0.4,"(0.0, 5.0]"
259689,2022-01-08,1,1.2,"(0.0, 5.0]"
259690,2022-01-08,0,0.0,0
259691,2022-01-08,0,0.0,0
259692,2022-01-08,0,31.23,"(30.0, 40.0]"
259693,2022-01-08,0,0.0,0
259694,2022-01-08,0,0.0,0
259695,2022-01-08,0,23.79,"(20.0, 25.0]"
259696,2022-01-08,0,0.0,0
259697,2022-01-08,0,19.67,"(15.0, 20.0]"
259698,2022-01-08,0,0.0,0
259699,2022-01-08,0,0.0,0
259700,2022-01-08,0,0.0,0
259701,2022-01-08,0,16.87,"(15.0, 20.0]"
259702,2022-01-08,1,123.19000000000001,"(120.0, 240.0]"
259703,2022-01-08,0,8.75,"(5.0, 10.0]"
259704,2022-01-08,0,109.25,"(100.0, 110.0]"
259705,2022-01-08,0,0.07,"(0.0, 5.0]"
259706,2022-01-08,0,63.67999999999999,"(60.0, 70.0]"
259707,2022-01-08,0,0.0,0
259708,2022-01-08,0,0.3,"(0.0, 5.0]"
259709,2022-01-08,0,0.0,0
259710,2022-01-08,0,0.8,"(0.0, 5.0]"
259711,2022-01-08,0,120.45000000000002,"(120.0, 240.0]"
259712,2022-01-08,0,9.0,"(5.0, 10.0]"
259713,2022-01-08,0,0.0,0
259714,2022-01-08,0,0.0,0
259715,2022-01-08,0,95.45,"(90.0, 100.0]"
259716,2022-01-08,0,0.0,0
259717,2022-01-08,0,0.0,0
259718,2022-01-08,0,0.0,0
259719,2022-01-08,0,0.1,"(0.0, 5.0]"
259720,2022-01-08,0,0.0,0
259721,2022-01-08,0,0.0,0
259722,2022-01-08,0,0.0,0
259723,2022-01-08,0,0.67,"(0.0, 5.0]"
259724,2022-01-08,0,7.75,"(5.0, 10.0]"
259725,2022-01-08,0,0.0,0
259726,2022-01-08,0,2.1,"(0.0, 5.0]"
259727,2022-01-08,1,10.42,"(10.0, 15.0]"
259728,2022-01-08,0,25.03,"(25.0, 30.0]"
259729,2022-01-08,0,15.629999999999999,"(15.0, 20.0]"
259730,2022-01-08,0,47.07,"(40.0, 50.0]"
259731,2022-01-08,1,9.54,"(5.0, 10.0]"
259732,2022-01-08,0,6.58,"(5.0, 10.0]"
259733,2022-01-08,0,0.0,0
259734,2022-01-08,0,0.0,0
259735,2022-01-08,0,0.0,0
259736,2022-01-08,0,0.7,"(0.0, 5.0]"
259737,2022-01-08,0,0.1,"(0.0, 5.0]"
259738,2022-01-08,0,0.0,0
259739,2022-01-08,0,61.05,"(60.0, 70.0]"
259740,2022-01-08,0,0.0,0
259741,2022-01-08,0,0.0,0
259742,2022-01-08,0,3.43,"(0.0, 5.0]"
259743,2022-01-08,0,0.0,0
259744,2022-01-08,0,12.96,"(10.0, 15.0]"
259745,2022-01-08,0,55.67,"(50.0, 60.0]"
259746,2022-01-08,0,0.0,0
259747,2022-01-08,0,0.0,0
259748,2022-01-08,0,2.3299999999999996,"(0.0, 5.0]"
259749,2022-01-08,0,0.15000000000000002,"(0.0, 5.0]"
259750,2022-01-08,0,30.48,"(30.0, 40.0]"
259751,2022-01-08,0,0.0,0
259752,2022-01-08,0,36.08,"(30.0, 40.0]"
259753,2022-01-08,0,1.2,"(0.0, 5.0]"
259754,2022-01-08,0,0.0,0
259755,2022-01-08,0,3.85,"(0.0, 5.0]"
259756,2022-01-08,1,61.75,"(60.0, 70.0]"
259757,2022-01-08,0,0.0,0
259758,2022-01-08,0,0.0,0
259759,2022-01-09,0,1.18,"(0.0, 5.0]"
259760,2022-01-09,0,0.62,"(0.0, 5.0]"
259761,2022-01-09,0,446.6,"(240.0, 480.0]"
259762,2022-01-09,0,36.190000000000005,"(30.0, 40.0]"
259763,2022-01-09,0,3.18,"(0.0, 5.0]"
259764,2022-01-09,0,0.0,0
259765,2022-01-09,0,0.13,"(0.0, 5.0]"
259766,2022-01-09,0,33.48,"(30.0, 40.0]"
259767,2022-01-09,1,36.6,"(30.0, 40.0]"
259768,2022-01-09,0,11.15,"(10.0, 15.0]"
259769,2022-01-09,0,0.0,0
259770,2022-01-09,0,0.0,0
259771,2022-01-09,0,0.0,0
259772,2022-01-09,0,0.0,0
259773,2022-01-09,0,0.0,0
259774,2022-01-09,0,0.0,0
259775,2022-01-09,0,0.0,0
259776,2022-01-09,0,0.0,0
259777,2022-01-09,1,105.38,"(100.0, 110.0]"
259778,2022-01-09,0,0.0,0
259779,2022-01-09,0,1.22,"(0.0, 5.0]"
259780,2022-01-09,0,0.0,0
259781,2022-01-09,1,2.4,"(0.0, 5.0]"
259782,2022-01-09,0,0.0,0
259783,2022-01-09,0,0.0,0
259784,2022-01-09,0,18.8,"(15.0, 20.0]"
259785,2022-01-09,0,0.0,0
259786,2022-01-09,0,0.0,0
259787,2022-01-09,0,9.6,"(5.0, 10.0]"
259788,2022-01-09,0,0.0,0
259789,2022-01-09,0,6.779999999999999,"(5.0, 10.0]"
259790,2022-01-09,0,1.72,"(0.0, 5.0]"
259791,2022-01-09,0,0.0,0
259792,2022-01-09,0,3.9,"(0.0, 5.0]"
259793,2022-01-09,0,0.0,0
259794,2022-01-09,0,0.0,0
259795,2022-01-09,0,64.02,"(60.0, 70.0]"
259796,2022-01-09,0,15.9,"(15.0, 20.0]"
259797,2022-01-09,0,0.0,0
259798,2022-01-09,0,0.0,0
259799,2022-01-09,0,4.6,"(0.0, 5.0]"
259800,2022-01-09,0,1.63,"(0.0, 5.0]"
259801,2022-01-09,0,0.0,0
259802,2022-01-09,0,0.4,"(0.0, 5.0]"
259803,2022-01-09,0,0.0,0
259804,2022-01-09,0,48.22,"(40.0, 50.0]"
259805,2022-01-09,0,60.72,"(60.0, 70.0]"
259806,2022-01-09,0,0.0,0
259807,2022-01-09,0,0.0,0
259808,2022-01-09,0,0.0,0
259809,2022-01-09,0,29.970000000000002,"(25.0, 30.0]"
259810,2022-01-09,0,9.03,"(5.0, 10.0]"
259811,2022-01-09,0,0.0,0
259812,2022-01-09,0,0.0,0
259813,2022-01-09,0,0.0,0
259814,2022-01-09,0,0.0,0
259815,2022-01-09,0,88.14,"(80.0, 90.0]"
259816,2022-01-09,0,1.63,"(0.0, 5.0]"
259817,2022-01-09,0,9.87,"(5.0, 10.0]"
259818,2022-01-09,0,19.35,"(15.0, 20.0]"
259819,2022-01-09,0,45.86,"(40.0, 50.0]"
259820,2022-01-09,0,0.0,0
259821,2022-01-09,0,0.0,0
259822,2022-01-09,0,0.0,0
259823,2022-01-09,0,1.2,"(0.0, 5.0]"
259824,2022-01-09,0,0.0,0
259825,2022-01-09,0,2.52,"(0.0, 5.0]"
259826,2022-01-09,0,0.0,0
259827,2022-01-09,0,0.67,"(0.0, 5.0]"
259828,2022-01-09,0,0.32,"(0.0, 5.0]"
259829,2022-01-09,0,5.63,"(5.0, 10.0]"
259830,2022-01-09,0,0.0,0
259831,2022-01-09,0,0.0,0
259832,2022-01-09,0,27.23,"(25.0, 30.0]"
259833,2022-01-09,0,1.02,"(0.0, 5.0]"
259834,2022-01-09,1,0.0,0
259835,2022-01-09,0,0.0,0
259836,2022-01-09,0,0.0,0
259837,2022-01-09,0,0.0,0
259838,2022-01-09,0,27.4,"(25.0, 30.0]"
259839,2022-01-09,0,0.0,0
259840,2022-01-09,0,32.66,"(30.0, 40.0]"
259841,2022-01-09,0,2.23,"(0.0, 5.0]"
259842,2022-01-09,0,0.0,0
259843,2022-01-09,0,46.370000000000005,"(40.0, 50.0]"
259844,2022-01-09,0,0.0,0
259845,2022-01-09,0,0.0,0
259846,2022-01-09,1,21.71,"(20.0, 25.0]"
259847,2022-01-09,0,1.25,"(0.0, 5.0]"
259848,2022-01-09,0,0.1,"(0.0, 5.0]"
259849,2022-01-09,0,0.0,0
259850,2022-01-09,0,0.52,"(0.0, 5.0]"
259851,2022-01-09,0,0.0,0
259852,2022-01-09,0,0.0,0
259853,2022-01-09,0,0.0,0
259854,2022-01-09,0,0.0,0
259855,2022-01-09,0,115.19,"(110.0, 120.0]"
259856,2022-01-09,0,0.0,0
259857,2022-01-09,0,0.0,0
259858,2022-01-09,0,0.0,0
259859,2022-01-09,0,87.96000000000001,"(80.0, 90.0]"
259860,2022-01-09,1,107.66,"(100.0, 110.0]"
259861,2022-01-09,0,0.0,0
259862,2022-01-09,1,0.0,0
259863,2022-01-10,0,0.0,0
259864,2022-01-10,0,0.0,0
259865,2022-01-10,1,84.55000000000001,"(80.0, 90.0]"
259866,2022-01-10,0,0.0,0
259867,2022-01-10,0,12.92,"(10.0, 15.0]"
259868,2022-01-10,0,0.77,"(0.0, 5.0]"
259869,2022-01-10,0,0.22,"(0.0, 5.0]"
259870,2022-01-10,1,13.08,"(10.0, 15.0]"
259871,2022-01-10,0,0.0,0
259872,2022-01-10,0,17.87,"(15.0, 20.0]"
259873,2022-01-10,0,0.62,"(0.0, 5.0]"
259874,2022-01-10,0,10.969999999999999,"(10.0, 15.0]"
259875,2022-01-10,0,71.72,"(70.0, 80.0]"
259876,2022-01-10,0,0.0,0
259877,2022-01-10,0,0.0,0
259878,2022-01-10,0,25.92,"(25.0, 30.0]"
259879,2022-01-10,0,0.38,"(0.0, 5.0]"
259880,2022-01-10,0,0.07,"(0.0, 5.0]"
259881,2022-01-10,0,6.33,"(5.0, 10.0]"
259882,2022-01-10,0,2.1,"(0.0, 5.0]"
259883,2022-01-10,0,0.6,"(0.0, 5.0]"
259884,2022-01-10,1,114.52,"(110.0, 120.0]"
259885,2022-01-10,0,2.58,"(0.0, 5.0]"
259886,2022-01-10,0,0.0,0
259887,2022-01-10,0,5.57,"(5.0, 10.0]"
259888,2022-01-10,0,0.0,0
259889,2022-01-10,0,11.04,"(10.0, 15.0]"
259890,2022-01-10,0,59.57,"(50.0, 60.0]"
259891,2022-01-10,0,0.0,0
259892,2022-01-10,0,37.28,"(30.0, 40.0]"
259893,2022-01-10,0,8.57,"(5.0, 10.0]"
259894,2022-01-10,0,1.4,"(0.0, 5.0]"
259895,2022-01-10,0,0.0,0
259896,2022-01-10,0,1.13,"(0.0, 5.0]"
259897,2022-01-10,0,0.0,0
259898,2022-01-10,0,0.0,0
259899,2022-01-10,0,0.0,0
259900,2022-01-10,0,0.52,"(0.0, 5.0]"
259901,2022-01-10,0,0.0,0
259902,2022-01-10,0,27.04,"(25.0, 30.0]"
259903,2022-01-10,0,0.0,0
259904,2022-01-10,0,0.0,0
259905,2022-01-10,0,0.0,0
259906,2022-01-10,0,0.0,0
259907,2022-01-10,0,0.0,0
259908,2022-01-10,0,0.0,0
259909,2022-01-10,0,0.0,0
259910,2022-01-10,0,0.0,0
259911,2022-01-10,0,0.0,0
259912,2022-01-10,0,1.08,"(0.0, 5.0]"
259913,2022-01-10,0,0.23,"(0.0, 5.0]"
259914,2022-01-10,0,0.0,0
259915,2022-01-10,0,3.8699999999999997,"(0.0, 5.0]"
259916,2022-01-10,0,2.17,"(0.0, 5.0]"
259917,2022-01-10,0,0.0,0
259918,2022-01-10,0,0.0,0
259919,2022-01-10,0,0.0,0
259920,2022-01-10,0,15.02,"(15.0, 20.0]"
259921,2022-01-10,0,0.0,0
259922,2022-01-10,0,0.1,"(0.0, 5.0]"
259923,2022-01-10,0,41.379999999999995,"(40.0, 50.0]"
259924,2022-01-10,0,0.0,0
259925,2022-01-10,0,0.0,0
259926,2022-01-10,0,42.43,"(40.0, 50.0]"
259927,2022-01-10,0,146.31,"(120.0, 240.0]"
259928,2022-01-10,0,0.0,0
259929,2022-01-10,0,0.0,0
259930,2022-01-10,0,1.58,"(0.0, 5.0]"
259931,2022-01-10,0,1.88,"(0.0, 5.0]"
259932,2022-01-10,0,0.37,"(0.0, 5.0]"
259933,2022-01-10,0,0.0,0
259934,2022-01-10,0,0.0,0
259935,2022-01-10,0,0.0,0
259936,2022-01-10,0,0.8,"(0.0, 5.0]"
259937,2022-01-10,0,0.0,0
259938,2022-01-10,1,8.2,"(5.0, 10.0]"
259939,2022-01-10,0,0.0,0
259940,2022-01-10,0,88.57,"(80.0, 90.0]"
259941,2022-01-10,0,0.12,"(0.0, 5.0]"
259942,2022-01-10,0,1.88,"(0.0, 5.0]"
259943,2022-01-10,0,0.0,0
259944,2022-01-10,0,0.0,0
259945,2022-01-10,0,0.0,0
259946,2022-01-10,0,0.0,0
259947,2022-01-10,0,0.0,0
259948,2022-01-10,0,0.0,0
259949,2022-01-10,0,0.0,0
259950,2022-01-10,0,0.42,"(0.0, 5.0]"
259951,2022-01-10,0,0.0,0
259952,2022-01-10,1,46.67,"(40.0, 50.0]"
259953,2022-01-10,1,10.03,"(10.0, 15.0]"
259954,2022-01-10,0,0.0,0
259955,2022-01-10,0,0.18,"(0.0, 5.0]"
259956,2022-01-10,0,0.0,0
259957,2022-01-10,0,98.9,"(90.0, 100.0]"
259958,2022-01-10,0,0.0,0
259959,2022-01-10,1,0.0,0
259960,2022-01-10,0,0.88,"(0.0, 5.0]"
259961,2022-01-10,0,0.5,"(0.0, 5.0]"
259962,2022-01-10,0,0.0,0
259963,2022-01-10,0,0.0,0
