"student_id","date_registered","onboarded"
"259801","2022-01-09","0"
"259802","2022-01-09","1"
"259803","2022-01-09","0"
"259804","2022-01-09","1"
"259805","2022-01-09","1"
"259806","2022-01-09","0"
"259807","2022-01-09","0"
"259808","2022-01-09","0"
"259809","2022-01-09","1"
"259810","2022-01-09","1"
"259811","2022-01-09","0"
"259812","2022-01-09","0"
"259813","2022-01-09","0"
"259814","2022-01-09","0"
"259815","2022-01-09","1"
"259816","2022-01-09","1"
"259817","2022-01-09","1"
"259818","2022-01-09","1"
"259819","2022-01-09","1"
"259820","2022-01-09","0"
"259821","2022-01-09","0"
"259822","2022-01-09","0"
"259823","2022-01-09","1"
"259824","2022-01-09","0"
"259825","2022-01-09","1"
"259826","2022-01-09","0"
"259827","2022-01-09","1"
"259828","2022-01-09","1"
"259829","2022-01-09","1"
"259830","2022-01-09","0"
"259831","2022-01-09","0"
"259832","2022-01-09","1"
"259833","2022-01-09","1"
"259834","2022-01-09","1"
"259835","2022-01-09","0"
"259836","2022-01-09","0"
"259837","2022-01-09","0"
"259838","2022-01-09","1"
"259839","2022-01-09","0"
"259840","2022-01-09","1"
"259841","2022-01-09","1"
"259842","2022-01-09","0"
"259843","2022-01-09","1"
"259844","2022-01-09","0"
"259845","2022-01-09","0"
"259846","2022-01-09","1"
"259847","2022-01-09","1"
"259848","2022-01-09","1"
"259849","2022-01-09","0"
"259850","2022-01-09","1"
"259851","2022-01-09","0"
"259852","2022-01-09","0"
"259853","2022-01-09","0"
"259854","2022-01-09","0"
"259855","2022-01-09","1"
"259856","2022-01-09","0"
"259857","2022-01-09","0"
"259858","2022-01-09","0"
"259859","2022-01-09","1"
"259860","2022-01-09","1"
"259861","2022-01-09","0"
"259862","2022-01-09","1"
"259863","2022-01-10","0"
"259864","2022-01-10","0"
"259865","2022-01-10","1"
"259866","2022-01-10","0"
"259867","2022-01-10","1"
"259868","2022-01-10","1"
"259869","2022-01-10","1"
"259870","2022-01-10","1"
"259871","2022-01-10","0"
"259872","2022-01-10","1"
"259873","2022-01-10","1"
"259874","2022-01-10","1"
"259875","2022-01-10","1"
"259876","2022-01-10","0"
"259877","2022-01-10","0"
"259878","2022-01-10","1"
"259879","2022-01-10","1"
"259880","2022-01-10","1"
"259881","2022-01-10","1"
"259882","2022-01-10","1"
"259883","2022-01-10","1"
"259884","2022-01-10","1"
"259885","2022-01-10","1"
"259886","2022-01-10","0"
"259887","2022-01-10","1"
"259888","2022-01-10","0"
"259889","2022-01-10","1"
"259890","2022-01-10","1"
"259891","2022-01-10","0"
"259892","2022-01-10","1"
"259893","2022-01-10","1"
"259894","2022-01-10","1"
"259895","2022-01-10","0"
"259896","2022-01-10","1"
"259897","2022-01-10","0"
"259898","2022-01-10","0"
"259899","2022-01-10","0"
"259900","2022-01-10","1"
"259901","2022-01-10","0"
"259902","2022-01-10","1"
"259903","2022-01-10","0"
"259904","2022-01-10","0"
"259905","2022-01-10","0"
"259906","2022-01-10","0"
"259907","2022-01-10","0"
"259908","2022-01-10","0"
"259909","2022-01-10","0"
"259910","2022-01-10","0"
"259911","2022-01-10","0"
"259912","2022-01-10","1"
"259913","2022-01-10","1"
"259914","2022-01-10","0"
"259915","2022-01-10","1"
"259916","2022-01-10","1"
"259917","2022-01-10","0"
"259918","2022-01-10","0"
"259919","2022-01-10","0"
"259920","2022-01-10","1"
"259921","2022-01-10","0"
"259922","2022-01-10","1"
"259923","2022-01-10","1"
"259924","2022-01-10","0"
"259925","2022-01-10","0"
"259926","2022-01-10","1"
"259927","2022-01-10","1"
"259928","2022-01-10","0"
"259929","2022-01-10","0"
"259930","2022-01-10","1"
"259931","2022-01-10","1"
"259932","2022-01-10","1"
"259933","2022-01-10","0"
"259934","2022-01-10","0"
"259935","2022-01-10","0"
"259936","2022-01-10","1"
"259937","2022-01-10","0"
"259938","2022-01-10","1"
"259939","2022-01-10","0"
"259940","2022-01-10","1"
"259941","2022-01-10","1"
"259942","2022-01-10","1"
"259943","2022-01-10","1"
"259944","2022-01-10","0"
"259945","2022-01-10","0"
"259946","2022-01-10","0"
"259947","2022-01-10","0"
"259948","2022-01-10","0"
"259949","2022-01-10","0"
"259950","2022-01-10","1"
"259951","2022-01-10","0"
"259952","2022-01-10","1"
"259953","2022-01-10","1"
"259954","2022-01-10","0"
"259955","2022-01-10","1"
"259956","2022-01-10","0"
"259957","2022-01-10","1"
"259958","2022-01-10","0"
"259959","2022-01-10","1"
"259960","2022-01-10","1"
"259961","2022-01-10","1"
"259962","2022-01-10","0"
"259963","2022-01-10","0"
"259964","2022-01-10","1"
"259965","2022-01-10","1"
"259966","2022-01-10","0"
"259967","2022-01-10","1"
"259968","2022-01-10","0"
"259969","2022-01-10","1"
"259970","2022-01-10","1"
"259971","2022-01-11","0"
"259972","2022-01-11","1"
"259973","2022-01-11","1"
"259974","2022-01-11","0"
"259975","2022-01-11","1"
"259976","2022-01-11","1"
"259977","2022-01-11","0"
"259978","2022-01-11","1"
"259979","2022-01-11","1"
"259980","2022-01-11","1"
"259981","2022-01-11","1"
"259982","2022-01-11","1"
"259984","2022-01-11","0"
"259985","2022-01-11","0"
"259986","2022-01-11","1"
"259987","2022-01-11","1"
"259988","2022-01-11","0"
"259989","2022-01-11","0"
"259990","2022-01-11","1"
"259991","2022-01-11","1"
"259992","2022-01-11","1"
"259993","2022-01-11","0"
"259994","2022-01-11","0"
"259995","2022-01-11","1"
"259996","2022-01-11","1"
"259997","2022-01-11","1"
"259998","2022-01-11","0"
"259999","2022-01-11","1"
"260000","2022-01-11","1"
"260001","2022-01-11","1"
"260002","2022-01-11","1"
"260003","2022-01-11","0"
"260004","2022-01-11","0"
"260005","2022-01-11","1"
"260006","2022-01-11","1"
"260007","2022-01-11","0"
"260008","2022-01-11","1"
"260009","2022-01-11","1"
"260010","2022-01-11","0"
"260011","2022-01-11","0"
"260012","2022-01-11","0"
"260013","2022-01-11","1"
"260014","2022-01-11","1"
"260015","2022-01-11","1"
"260016","2022-01-11","1"
"260017","2022-01-11","0"
"260018","2022-01-11","0"
"260019","2022-01-11","0"
"260020","2022-01-11","1"
"260021","2022-01-11","1"
"260022","2022-01-11","0"
"260023","2022-01-11","1"
"260024","2022-01-11","1"
"260025","2022-01-11","0"
"260026","2022-01-11","1"
"260027","2022-01-11","1"
"260028","2022-01-11","1"
"260029","2022-01-11","1"
"260030","2022-01-11","0"
"260031","2022-01-11","1"
"260032","2022-01-11","1"
"260033","2022-01-11","1"
"260034","2022-01-11","0"
"260035","2022-01-11","1"
"260036","2022-01-11","0"
"260037","2022-01-11","1"
"260038","2022-01-11","1"
"260039","2022-01-11","0"
"260040","2022-01-11","0"
"260041","2022-01-11","0"
"260042","2022-01-11","1"
"260043","2022-01-11","1"
"260044","2022-01-11","0"
"260045","2022-01-11","1"
"260046","2022-01-11","0"
"260047","2022-01-11","0"
"260048","2022-01-11","0"
"260049","2022-01-11","1"
"260050","2022-01-11","1"
"260051","2022-01-11","0"
"260052","2022-01-11","0"
"260053","2022-01-11","1"
"260054","2022-01-11","1"
"260055","2022-01-11","0"
"260056","2022-01-11","1"
"260057","2022-01-11","0"
"260058","2022-01-11","0"
"260059","2022-01-11","0"
"260060","2022-01-11","1"
"260061","2022-01-11","0"
"260062","2022-01-11","1"
"260063","2022-01-11","0"
"260064","2022-01-11","1"
"260065","2022-01-11","0"
"260066","2022-01-11","0"
"260067","2022-01-11","0"
"260068","2022-01-11","0"
"260069","2022-01-11","1"
"260070","2022-01-11","1"
"260071","2022-01-11","0"
"260072","2022-01-11","1"
"260073","2022-01-11","0"
"260074","2022-01-11","0"
"260075","2022-01-11","1"
"260076","2022-01-11","1"
"260077","2022-01-11","1"
"260078","2022-01-11","0"
"260079","2022-01-11","0"
"260080","2022-01-11","0"
"260081","2022-01-11","0"
"260082","2022-01-11","0"
"260083","2022-01-11","1"
"260084","2022-01-11","1"
"260085","2022-01-11","1"
"260086","2022-01-11","1"
"260087","2022-01-11","0"
"260088","2022-01-11","0"
"260089","2022-01-11","1"
"260090","2022-01-11","0"
"260091","2022-01-11","1"
"260092","2022-01-11","1"
"260093","2022-01-11","0"
"260094","2022-01-11","1"
"260095","2022-01-11","1"
"260096","2022-01-12","0"
"260097","2022-01-12","1"
"260098","2022-01-12","0"
"260099","2022-01-12","0"
"260100","2022-01-12","0"
"260101","2022-01-12","0"
"260102","2022-01-12","1"
"260103","2022-01-12","0"
"260104","2022-01-12","0"
"260105","2022-01-12","0"
"260106","2022-01-12","0"
"260107","2022-01-12","0"
"260108","2022-01-12","1"
"260109","2022-01-12","1"
"260110","2022-01-12","0"
"260111","2022-01-12","1"
"260112","2022-01-12","1"
"260113","2022-01-12","0"
"260114","2022-01-12","0"
"260115","2022-01-12","1"
"260116","2022-01-12","1"
"260117","2022-01-12","1"
"260118","2022-01-12","0"
"260119","2022-01-12","1"
"260120","2022-01-12","0"
"260121","2022-01-12","0"
"260122","2022-01-12","1"
"260123","2022-01-12","1"
"260124","2022-01-12","0"
"260125","2022-01-12","1"
"260126","2022-01-12","1"
"260127","2022-01-12","0"
"260128","2022-01-12","0"
"260129","2022-01-12","1"
"260130","2022-01-12","1"
"260131","2022-01-12","1"
"260132","2022-01-12","1"
"260133","2022-01-12","1"
"260134","2022-01-12","1"
"260135","2022-01-12","1"
"260136","2022-01-12","1"
"260138","2022-01-12","1"
"260140","2022-01-12","0"
"260141","2022-01-12","0"
"260142","2022-01-12","1"
"260144","2022-01-12","0"
"260145","2022-01-12","1"
"260146","2022-01-12","0"
"260147","2022-01-12","0"
"260148","2022-01-12","1"
"260149","2022-01-12","0"
"260150","2022-01-12","1"
"260151","2022-01-12","1"
"260152","2022-01-12","1"
"260153","2022-01-12","1"
"260154","2022-01-12","0"
"260155","2022-01-12","1"
"260156","2022-01-12","0"
"260157","2022-01-12","0"
"260158","2022-01-12","1"
"260159","2022-01-12","1"
"260160","2022-01-12","1"
"260161","2022-01-12","0"
"260162","2022-01-12","1"
"260163","2022-01-12","0"
"260164","2022-01-12","1"
"260165","2022-01-12","1"
"260166","2022-01-12","0"
"260167","2022-01-12","0"
"260168","2022-01-12","1"
"260169","2022-01-12","1"
"260170","2022-01-12","0"
"260171","2022-01-12","1"
"260172","2022-01-12","1"
"260173","2022-01-12","1"
"260174","2022-01-12","0"
"260175","2022-01-12","1"
"260176","2022-01-12","1"
"260177","2022-01-12","1"
"260178","2022-01-12","1"
"260179","2022-01-12","0"
"260180","2022-01-12","1"
"260181","2022-01-12","1"
"260182","2022-01-12","0"
"260183","2022-01-12","1"
"260184","2022-01-12","1"
"260185","2022-01-12","0"
"260186","2022-01-12","1"
"260187","2022-01-12","0"
"260188","2022-01-12","0"
"260189","2022-01-12","0"
"260190","2022-01-12","1"
"260191","2022-01-12","0"
"260192","2022-01-12","1"
"260193","2022-01-12","1"
"260194","2022-01-12","1"
"260195","2022-01-12","0"
"260196","2022-01-12","0"
"260197","2022-01-12","0"
"260198","2022-01-12","1"
"260199","2022-01-12","0"
"260201","2022-01-12","0"
"260202","2022-01-12","0"
"260203","2022-01-12","1"
"260204","2022-01-12","0"
"260205","2022-01-12","1"
"260206","2022-01-12","0"
"260207","2022-01-12","0"
"260208","2022-01-12","1"
"260209","2022-01-12","1"
"260210","2022-01-13","0"
"260211","2022-01-13","1"
"260212","2022-01-13","1"
"260213","2022-01-13","0"
"260214","2022-01-13","0"
"260215","2022-01-13","1"
"260216","2022-01-13","1"
"260217","2022-01-13","1"
"260218","2022-01-13","0"
"260219","2022-01-13","0"
"260220","2022-01-13","1"
"260221","2022-01-13","0"
"260222","2022-01-13","0"
"260223","2022-01-13","0"
"260224","2022-01-13","1"
"260225","2022-01-13","0"
"260226","2022-01-13","1"
"260227","2022-01-13","0"
"260228","2022-01-13","1"
"260229","2022-01-13","0"
"260230","2022-01-13","1"
"260231","2022-01-13","0"
"260232","2022-01-13","0"
"260233","2022-01-13","1"
"260234","2022-01-13","0"
"260235","2022-01-13","0"
"260236","2022-01-13","0"
"260237","2022-01-13","1"
"260238","2022-01-13","1"
"260239","2022-01-13","1"
"260240","2022-01-13","0"
"260241","2022-01-13","1"
"260242","2022-01-13","1"
"260243","2022-01-13","0"
"260244","2022-01-13","1"
"260245","2022-01-13","0"
"260246","2022-01-13","0"
"260247","2022-01-13","1"
"260248","2022-01-13","0"
"260249","2022-01-13","0"
"260250","2022-01-13","0"
"260251","2022-01-13","0"
"260252","2022-01-13","1"
"260253","2022-01-13","0"
"260254","2022-01-13","1"
"260255","2022-01-13","0"
"260256","2022-01-13","1"
"260257","2022-01-13","0"
"260258","2022-01-13","0"
"260259","2022-01-13","0"
"260260","2022-01-13","1"
"260261","2022-01-13","0"
"260262","2022-01-13","0"
"260263","2022-01-13","0"
"260264","2022-01-13","0"
"260265","2022-01-13","1"
"260266","2022-01-13","1"
"260267","2022-01-13","1"
"260268","2022-01-13","0"
"260269","2022-01-13","1"
"260270","2022-01-13","1"
"260271","2022-01-13","1"
"260272","2022-01-13","1"
"260273","2022-01-13","1"
"260274","2022-01-13","0"
"260275","2022-01-13","0"
"260276","2022-01-13","0"
"260277","2022-01-13","0"
"260278","2022-01-13","1"
"260279","2022-01-13","0"
"260280","2022-01-13","1"
"260281","2022-01-13","1"
"260282","2022-01-13","0"
"260283","2022-01-13","0"
"260284","2022-01-13","0"
"260285","2022-01-13","1"
"260286","2022-01-13","0"
"260287","2022-01-13","0"
"260288","2022-01-13","0"
"260289","2022-01-13","0"
"260290","2022-01-13","0"
"260291","2022-01-13","1"
"260292","2022-01-13","0"
"260293","2022-01-13","0"
"260294","2022-01-13","0"
"260296","2022-01-13","1"
"260297","2022-01-13","1"
"260298","2022-01-13","0"
"260299","2022-01-13","0"
"260300","2022-01-13","1"
"260301","2022-01-13","0"
"260302","2022-01-13","0"
"260303","2022-01-13","1"
"260304","2022-01-13","0"
"260305","2022-01-13","1"
"260306","2022-01-13","1"
"260307","2022-01-13","1"
"260308","2022-01-13","0"
"260309","2022-01-13","0"
"260310","2022-01-13","0"
"260311","2022-01-13","1"
"260312","2022-01-13","1"
"260313","2022-01-13","0"
"260314","2022-01-13","1"
"260315","2022-01-13","1"
"260316","2022-01-13","1"
"260317","2022-01-13","1"
"260318","2022-01-13","0"
"260319","2022-01-13","0"
"260320","2022-01-13","0"
"260321","2022-01-13","1"
"260322","2022-01-13","0"
"260323","2022-01-13","1"
"260324","2022-01-13","1"
"260325","2022-01-13","1"
"260326","2022-01-13","0"
"260327","2022-01-13","1"
"260328","2022-01-13","1"
"260329","2022-01-13","1"
"260330","2022-01-13","1"
"260331","2022-01-13","0"
"260332","2022-01-13","1"
"260333","2022-01-14","1"
"260334","2022-01-14","1"
"260335","2022-01-14","1"
"260336","2022-01-14","1"
"260337","2022-01-14","0"
"260339","2022-01-14","1"
"260340","2022-01-14","0"
"260341","2022-01-14","0"
"260342","2022-01-14","1"
"260343","2022-01-14","0"
"260344","2022-01-14","0"
"260345","2022-01-14","1"
"260346","2022-01-14","0"
"260347","2022-01-14","0"
"260348","2022-01-14","0"
"260349","2022-01-14","0"
"260350","2022-01-14","0"
"260351","2022-01-14","1"
"260352","2022-01-14","0"
"260353","2022-01-14","1"
"260354","2022-01-14","1"
"260355","2022-01-14","0"
"260356","2022-01-14","1"
"260357","2022-01-14","1"
"260358","2022-01-14","0"
"260359","2022-01-14","0"
"260360","2022-01-14","1"
"260361","2022-01-14","0"
"260362","2022-01-14","0"
"260363","2022-01-14","0"
"260364","2022-01-14","1"
"260365","2022-01-14","0"
"260366","2022-01-14","0"
"260367","2022-01-14","0"
"260368","2022-01-14","0"
"260369","2022-01-14","0"
"260370","2022-01-14","0"
"260371","2022-01-14","1"
"260372","2022-01-14","0"
"260373","2022-01-14","1"
"260374","2022-01-14","0"
"260375","2022-01-14","0"
"260376","2022-01-14","0"
"260377","2022-01-14","0"
"260378","2022-01-14","1"
"260379","2022-01-14","0"
"260380","2022-01-14","0"
"260381","2022-01-14","0"
"260382","2022-01-14","1"
"260383","2022-01-14","1"
"260384","2022-01-14","0"
"260385","2022-01-14","1"
"260386","2022-01-14","0"
"260387","2022-01-14","1"
"260388","2022-01-14","0"
"260389","2022-01-14","1"
"260390","2022-01-14","1"
"260391","2022-01-14","0"
"260392","2022-01-14","1"
"260393","2022-01-14","0"
"260394","2022-01-14","1"
"260395","2022-01-14","0"
"260396","2022-01-14","1"
"260397","2022-01-14","0"
"260398","2022-01-14","1"
"260399","2022-01-14","1"
"260400","2022-01-14","1"
"260401","2022-01-14","0"
"260402","2022-01-14","1"
"260403","2022-01-14","1"
"260404","2022-01-14","1"
"260405","2022-01-14","1"
"260406","2022-01-14","1"
"260407","2022-01-14","0"
"260408","2022-01-14","0"
"260409","2022-01-14","0"
"260410","2022-01-14","1"
"260412","2022-01-14","1"
"260413","2022-01-14","0"
"260414","2022-01-14","1"
"260415","2022-01-14","1"
"260416","2022-01-14","1"
"260418","2022-01-14","1"
"260419","2022-01-14","1"
"260420","2022-01-14","0"
"260421","2022-01-14","0"
"260422","2022-01-14","1"
"260423","2022-01-14","1"
"260424","2022-01-14","1"
"260425","2022-01-14","1"
"260426","2022-01-14","1"
"260427","2022-01-14","0"
"260428","2022-01-14","0"
"260429","2022-01-14","1"
"260430","2022-01-14","0"
"260431","2022-01-14","0"
"260432","2022-01-14","0"
"260433","2022-01-14","1"
"260434","2022-01-14","0"
"260435","2022-01-14","0"
"260436","2022-01-14","0"
"260437","2022-01-14","0"
"260438","2022-01-14","0"
"260439","2022-01-14","1"
"260440","2022-01-14","0"
"260441","2022-01-14","0"
"260442","2022-01-14","1"
"260443","2022-01-14","0"
"260444","2022-01-14","0"
"260445","2022-01-14","0"
"260446","2022-01-14","0"
"260447","2022-01-14","0"
"260448","2022-01-14","1"
"260449","2022-01-14","0"
"260450","2022-01-14","0"
"260451","2022-01-14","1"
"260452","2022-01-14","0"
"260453","2022-01-14","1"
"260454","2022-01-14","0"
"260455","2022-01-14","1"
"260456","2022-01-14","0"
"260457","2022-01-14","0"
"260458","2022-01-14","1"
"260459","2022-01-14","1"
"260460","2022-01-14","0"
"260461","2022-01-14","0"
"260462","2022-01-14","0"
"260463","2022-01-14","0"
"260464","2022-01-14","1"
"260465","2022-01-14","1"
"260466","2022-01-14","1"
"260467","2022-01-14","1"
"260468","2022-01-14","1"
"260469","2022-01-14","0"
"260470","2022-01-14","0"
"260471","2022-01-14","0"
"260472","2022-01-14","0"
"260473","2022-01-14","1"
"260474","2022-01-14","0"
"260475","2022-01-14","0"
"260476","2022-01-14","0"
"260477","2022-01-14","1"
"260478","2022-01-14","0"
"260479","2022-01-14","1"
"260480","2022-01-15","1"
"260481","2022-01-15","1"
"260482","2022-01-15","0"
"260483","2022-01-15","1"
"260484","2022-01-15","1"
"260485","2022-01-15","1"
"260486","2022-01-15","1"
"260487","2022-01-15","1"
"260488","2022-01-15","1"
"260489","2022-01-15","1"
"260490","2022-01-15","0"
"260491","2022-01-15","0"
"260492","2022-01-15","1"
"260493","2022-01-15","1"
"260494","2022-01-15","1"
"260495","2022-01-15","1"
"260496","2022-01-15","1"
"260497","2022-01-15","1"
"260498","2022-01-15","0"
"260499","2022-01-15","1"
"260500","2022-01-15","1"
"260501","2022-01-15","0"
"260502","2022-01-15","0"
"260503","2022-01-15","0"
"260504","2022-01-15","1"
"260505","2022-01-15","0"
"260506","2022-01-15","0"
"260507","2022-01-15","0"
"260508","2022-01-15","1"
"260509","2022-01-15","0"
"260510","2022-01-15","1"
"260511","2022-01-15","0"
"260512","2022-01-15","1"
"260513","2022-01-15","0"
"260514","2022-01-15","0"
"260515","2022-01-15","1"
"260516","2022-01-15","1"
"260517","2022-01-15","0"
"260518","2022-01-15","0"
"260519","2022-01-15","1"
"260520","2022-01-15","0"
"260521","2022-01-15","0"
"260522","2022-01-15","0"
"260523","2022-01-15","0"
"260524","2022-01-15","0"
"260525","2022-01-15","0"
"260526","2022-01-15","0"
"260527","2022-01-15","0"
"260528","2022-01-15","0"
"260529","2022-01-15","0"
"260530","2022-01-15","0"
"260531","2022-01-15","1"
"260532","2022-01-15","1"
"260533","2022-01-15","0"
"260534","2022-01-15","0"
"260535","2022-01-15","1"
"260536","2022-01-15","0"
"260537","2022-01-15","1"
"260538","2022-01-15","1"
"260539","2022-01-15","0"
"260540","2022-01-15","0"
"260541","2022-01-15","1"
"260542","2022-01-15","1"
